,plnt,prod,ub,pipeline,demand
0,0,Retail_0004,122.19999999999996,855.3999999999997,0.84
1,0,Retail_0115,122.19999999999996,977.5999999999997,0.28
2,1,Dist_0017,122.19999999999996,1099.7999999999997,1.15
3,1,Retail_0035,122.19999999999996,1099.7999999999997,0.2
4,2,Dist_0001,122.19999999999996,3177.199999999999,0.32
5,2,Dist_0002,122.19999999999996,2566.1999999999994,0.03
6,2,Dist_0003,122.19999999999996,3421.599999999999,0.29
7,2,Dist_0004,122.19999999999996,3788.199999999999,0.87
8,2,Dist_0005,122.19999999999996,2688.399999999999,1.13
9,2,Dist_0006,122.19999999999996,2688.399999999999,0.37
10,2,Dist_0007,122.19999999999996,1099.7999999999997,1.62
11,2,Dist_0008,122.19999999999996,1099.7999999999997,0.45
12,2,Dist_0009,122.19999999999996,1099.7999999999997,0.49
13,2,Dist_0010,122.19999999999996,977.5999999999997,0.96
14,2,Dist_0011,122.19999999999996,977.5999999999997,1.01
15,2,Dist_0012,122.19999999999996,855.3999999999997,1.33
16,2,Dist_0013,122.19999999999996,1221.9999999999995,0.16
17,2,Dist_0014,122.19999999999996,977.5999999999997,0.22
18,2,Dist_0015,122.19999999999996,1221.9999999999995,1.31
19,2,Dist_0016,122.19999999999996,855.3999999999997,0.02
20,2,Dist_0018,122.19999999999996,977.5999999999997,0.4
21,2,Dist_0019,122.19999999999996,977.5999999999997,0.41
22,2,Dist_0020,122.19999999999996,855.3999999999997,0.08
23,2,Dist_0021,122.19999999999996,1099.7999999999997,1.04
24,2,Dist_0022,122.19999999999996,1221.9999999999995,0.29
25,2,Dist_0023,122.19999999999996,977.5999999999997,0.11
26,2,Dist_0024,122.19999999999996,1099.7999999999997,0.1
27,2,Dist_0025,122.19999999999996,1099.7999999999997,0.06
28,2,Dist_0026,122.19999999999996,1099.7999999999997,0.85
29,2,Dist_0027,122.19999999999996,1099.7999999999997,0.04
30,2,Dist_0028,122.19999999999996,1099.7999999999997,0.55
31,2,Dist_0029,122.19999999999996,1099.7999999999997,0.56
32,2,Dist_0030,122.19999999999996,1221.9999999999995,0.34
33,2,Dist_0031,122.19999999999996,855.3999999999997,0.62
34,2,Retail_0001,122.19999999999996,1099.7999999999997,0.59
35,2,Retail_0002,122.19999999999996,855.3999999999997,1.4
36,2,Retail_0003,122.19999999999996,977.5999999999997,0.43
37,2,Retail_0005,122.19999999999996,977.5999999999997,0.67
38,2,Retail_0006,122.19999999999996,977.5999999999997,0.25
39,2,Retail_0007,122.19999999999996,1099.7999999999997,0.81
40,2,Retail_0008,122.19999999999996,1221.9999999999995,0.47
41,2,Retail_0009,122.19999999999996,1099.7999999999997,0.86
42,2,Retail_0010,122.19999999999996,855.3999999999997,0.57
43,2,Retail_0011,122.19999999999996,1221.9999999999995,0.73
44,2,Retail_0012,122.19999999999996,855.3999999999997,0.8
45,2,Retail_0013,122.19999999999996,977.5999999999997,0.03
46,2,Retail_0014,122.19999999999996,1099.7999999999997,0.14
47,2,Retail_0015,122.19999999999996,977.5999999999997,0.84
48,2,Retail_0016,122.19999999999996,1099.7999999999997,0.3
49,2,Retail_0017,122.19999999999996,855.3999999999997,0.24
50,2,Retail_0018,122.19999999999996,1099.7999999999997,0.69
51,2,Retail_0019,122.19999999999996,977.5999999999997,0.35
52,2,Retail_0020,122.19999999999996,977.5999999999997,0.15
53,2,Retail_0021,122.19999999999996,977.5999999999997,1.09
54,2,Retail_0022,122.19999999999996,977.5999999999997,0.17
55,2,Retail_0023,122.19999999999996,977.5999999999997,0.95
56,2,Retail_0024,122.19999999999996,855.3999999999997,0.81
57,2,Retail_0025,122.19999999999996,1099.7999999999997,0.48
58,2,Retail_0026,122.19999999999996,855.3999999999997,0.28
59,2,Retail_0027,122.19999999999996,977.5999999999997,0.94
60,2,Retail_0028,122.19999999999996,1099.7999999999997,1.01
61,2,Retail_0029,122.19999999999996,1221.9999999999995,1.29
