,child,parent,units
0,Manuf_0001,Trans_0004,1
1,Manuf_0002,Trans_0005,1
2,Manuf_0003,Dist_0001,1
3,Manuf_0003,Dist_0002,1
4,Manuf_0003,Dist_0003,1
5,Manuf_0003,Dist_0004,1
6,Manuf_0003,Dist_0005,1
7,Manuf_0004,Dist_0006,1
8,Manuf_0004,Dist_0007,1
9,Manuf_0004,Dist_0008,1
10,Manuf_0004,Dist_0009,1
11,Manuf_0005,Dist_0010,1
12,Manuf_0005,Dist_0011,1
13,Manuf_0005,Dist_0012,1
14,Manuf_0005,Dist_0013,1
15,Manuf_0005,Dist_0014,1
16,Manuf_0005,Dist_0015,1
17,Manuf_0005,Dist_0016,1
18,Manuf_0005,Dist_0017,1
19,Manuf_0005,Dist_0018,1
20,Manuf_0005,Dist_0019,1
21,Manuf_0005,Dist_0020,1
22,Manuf_0006,Dist_0021,1
23,Manuf_0006,Dist_0022,1
24,Manuf_0006,Dist_0023,1
25,Manuf_0006,Dist_0024,1
26,Manuf_0006,Dist_0025,1
27,Manuf_0007,Dist_0026,1
28,Manuf_0007,Dist_0027,1
29,Manuf_0007,Dist_0028,1
30,Manuf_0007,Dist_0029,1
31,Manuf_0008,Dist_0030,1
32,Manuf_0008,Dist_0031,1
33,Manuf_0008,Dist_0032,1
34,Manuf_0008,Dist_0033,1
35,Manuf_0008,Dist_0034,1
36,Manuf_0008,Dist_0035,1
37,Manuf_0008,Dist_0036,1
38,Manuf_0008,Dist_0037,1
39,Manuf_0008,Dist_0038,1
40,Manuf_0008,Dist_0039,1
41,Manuf_0008,Dist_0040,1
42,Manuf_0009,Dist_0041,1
43,Manuf_0009,Dist_0042,1
44,Manuf_0009,Dist_0043,1
45,Manuf_0009,Dist_0044,1
46,Manuf_0009,Dist_0045,1
47,Manuf_0009,Dist_0046,1
48,Manuf_0009,Dist_0047,1
49,Manuf_0009,Dist_0048,1
50,Manuf_0009,Dist_0049,1
51,Manuf_0009,Dist_0050,1
52,Manuf_0009,Dist_0051,1
53,Part_0001,Manuf_0001,1
54,Part_0001,Manuf_0002,1
55,Part_0002,Manuf_0001,1
56,Part_0002,Manuf_0002,1
57,Part_0003,Manuf_0001,1
58,Part_0003,Manuf_0002,1
59,Part_0004,Manuf_0001,1
60,Part_0004,Manuf_0002,1
61,Part_0005,Manuf_0001,1
62,Part_0005,Manuf_0002,1
63,Part_0006,Manuf_0001,1
64,Part_0006,Manuf_0002,1
65,Part_0007,Trans_0001,1
66,Part_0008,Trans_0002,1
67,Part_0009,Trans_0003,1
68,Part_0010,Manuf_0003,1
69,Part_0011,Manuf_0003,1
70,Part_0011,Manuf_0006,1
71,Part_0012,Manuf_0004,1
72,Part_0013,Manuf_0004,1
73,Part_0013,Manuf_0007,1
74,Part_0014,Manuf_0005,1
75,Part_0015,Manuf_0005,1
76,Part_0016,Manuf_0005,1
77,Part_0016,Manuf_0008,1
78,Part_0016,Manuf_0009,1
79,Part_0017,Manuf_0006,1
80,Part_0018,Manuf_0007,1
81,Part_0019,Manuf_0003,1
82,Part_0019,Manuf_0004,1
83,Part_0019,Manuf_0005,1
84,Part_0019,Manuf_0006,1
85,Part_0019,Manuf_0007,1
86,Part_0019,Manuf_0008,1
87,Part_0019,Manuf_0009,1
88,Part_0020,Manuf_0008,1
89,Part_0021,Manuf_0008,1
90,Part_0022,Manuf_0009,1
91,Part_0023,Manuf_0009,1
92,Trans_0001,Manuf_0009,1
93,Trans_0002,Manuf_0006,1
94,Trans_0002,Manuf_0007,1
95,Trans_0002,Manuf_0008,1
96,Trans_0002,Manuf_0009,1
97,Trans_0003,Manuf_0003,1
98,Trans_0003,Manuf_0004,1
99,Trans_0003,Manuf_0005,1
100,Trans_0004,Manuf_0003,1
101,Trans_0004,Manuf_0004,1
102,Trans_0004,Manuf_0005,1
103,Trans_0004,Manuf_0006,1
104,Trans_0004,Manuf_0007,1
105,Trans_0004,Manuf_0008,1
106,Trans_0005,Manuf_0009,1
