,plnt,prod,ub,pipeline,demand
0,0,Dist_0018,27971.449999999997,139857.25,17.0
1,0,Dist_0073,27971.449999999997,55942.899999999994,181.61
2,1,Dist_0009,27971.449999999997,139857.25,16.55
3,1,Dist_0033,27971.449999999997,139857.25,10.23
4,2,Dist_0001,27971.449999999997,27971.449999999997,2447.27
5,2,Dist_0002,27971.449999999997,251743.05,2444.35
6,2,Dist_0003,27971.449999999997,111885.79999999999,1001.02
7,2,Dist_0004,27971.449999999997,55942.899999999994,18.0
8,2,Dist_0005,27971.449999999997,167828.69999999998,19.29
9,2,Dist_0006,27971.449999999997,139857.25,20.0
10,2,Dist_0007,27971.449999999997,55942.899999999994,93.23
11,2,Dist_0008,27971.449999999997,251743.05,20.81
12,2,Dist_0010,27971.449999999997,55942.899999999994,30.37
13,2,Dist_0011,27971.449999999997,251743.05,13.0
14,2,Dist_0012,27971.449999999997,139857.25,17.0
15,2,Dist_0013,27971.449999999997,27971.449999999997,20.46
16,2,Dist_0014,27971.449999999997,195800.14999999997,15.0
17,2,Dist_0015,27971.449999999997,167828.69999999998,14.0
18,2,Dist_0016,27971.449999999997,27971.449999999997,20.52
19,2,Dist_0017,27971.449999999997,279714.5,15.0
20,2,Dist_0019,27971.449999999997,55942.899999999994,12.0
21,2,Dist_0020,27971.449999999997,167828.69999999998,16.0
22,2,Dist_0021,27971.449999999997,167828.69999999998,22.4
23,2,Dist_0022,27971.449999999997,27971.449999999997,26.15
24,2,Dist_0023,27971.449999999997,139857.25,18.26
25,2,Dist_0024,27971.449999999997,111885.79999999999,16.07
26,2,Dist_0025,27971.449999999997,27971.449999999997,15.6
27,2,Dist_0026,27971.449999999997,195800.14999999997,18.85
28,2,Dist_0027,27971.449999999997,139857.25,14.57
29,2,Dist_0028,27971.449999999997,27971.449999999997,15.0
30,2,Dist_0029,27971.449999999997,167828.69999999998,11.0
31,2,Dist_0030,27971.449999999997,139857.25,65.31
32,2,Dist_0031,27971.449999999997,27971.449999999997,12.5
33,2,Dist_0032,27971.449999999997,223771.59999999998,16.61
34,2,Dist_0034,27971.449999999997,55942.899999999994,94.02
35,2,Dist_0035,27971.449999999997,167828.69999999998,22.6
36,2,Dist_0036,27971.449999999997,167828.69999999998,18.85
37,2,Dist_0037,27971.449999999997,55942.899999999994,121.45
38,2,Dist_0038,27971.449999999997,195800.14999999997,33.91
39,2,Dist_0039,27971.449999999997,111885.79999999999,16.29
40,2,Dist_0040,27971.449999999997,55942.899999999994,19.56
41,2,Dist_0041,27971.449999999997,223771.59999999998,18.29
42,2,Dist_0042,27971.449999999997,111885.79999999999,15.99
43,2,Dist_0043,27971.449999999997,27971.449999999997,14.3
44,2,Dist_0044,27971.449999999997,251743.05,20.13
45,2,Dist_0045,27971.449999999997,111885.79999999999,10.74
46,2,Dist_0046,27971.449999999997,27971.449999999997,20.12
47,2,Dist_0047,27971.449999999997,167828.69999999998,17.28
48,2,Dist_0048,27971.449999999997,83914.34999999999,11.0
49,2,Dist_0049,27971.449999999997,55942.899999999994,16.82
50,2,Dist_0050,27971.449999999997,279714.5,24.29
51,2,Dist_0051,27971.449999999997,83914.34999999999,14.19
52,2,Dist_0052,27971.449999999997,55942.899999999994,16.24
53,2,Dist_0053,27971.449999999997,251743.05,17.0
54,2,Dist_0054,27971.449999999997,139857.25,17.21
55,2,Dist_0055,27971.449999999997,27971.449999999997,20.1
56,2,Dist_0056,27971.449999999997,251743.05,17.53
57,2,Dist_0057,27971.449999999997,167828.69999999998,19.0
58,2,Dist_0058,27971.449999999997,27971.449999999997,82.65
59,2,Dist_0059,27971.449999999997,251743.05,20.7
60,2,Dist_0060,27971.449999999997,139857.25,11.0
61,2,Dist_0061,27971.449999999997,27971.449999999997,25.31
62,2,Dist_0062,27971.449999999997,139857.25,18.15
63,2,Dist_0063,27971.449999999997,111885.79999999999,16.0
64,2,Dist_0064,27971.449999999997,27971.449999999997,19.95
65,2,Dist_0065,27971.449999999997,195800.14999999997,16.0
66,2,Dist_0066,27971.449999999997,167828.69999999998,15.53
67,2,Dist_0067,27971.449999999997,27971.449999999997,17.81
68,2,Dist_0068,27971.449999999997,195800.14999999997,22.83
69,2,Dist_0069,27971.449999999997,139857.25,13.0
70,2,Dist_0070,27971.449999999997,27971.449999999997,20.62
71,2,Dist_0071,27971.449999999997,139857.25,24.62
72,2,Dist_0072,27971.449999999997,167828.69999999998,17.07
73,2,Dist_0074,27971.449999999997,223771.59999999998,50.98
74,2,Dist_0075,27971.449999999997,111885.79999999999,19.3
75,2,Dist_0076,27971.449999999997,27971.449999999997,17.04
76,2,Dist_0077,27971.449999999997,167828.69999999998,20.03
77,2,Dist_0078,27971.449999999997,139857.25,11.48
78,2,Dist_0079,27971.449999999997,55942.899999999994,15.1
79,2,Dist_0080,27971.449999999997,195800.14999999997,18.68
80,2,Dist_0081,27971.449999999997,139857.25,12.91
81,2,Dist_0082,27971.449999999997,27971.449999999997,14.72
82,2,Dist_0083,27971.449999999997,279714.5,18.69
83,2,Dist_0084,27971.449999999997,139857.25,17.05
84,2,Dist_0085,27971.449999999997,27971.449999999997,14.53
85,2,Dist_0086,27971.449999999997,223771.59999999998,17.66
86,2,Dist_0087,27971.449999999997,167828.69999999998,19.0
87,2,Dist_0088,27971.449999999997,27971.449999999997,14.06
88,2,Dist_0089,27971.449999999997,195800.14999999997,17.0
89,2,Dist_0090,27971.449999999997,111885.79999999999,14.0
90,2,Dist_0091,27971.449999999997,27971.449999999997,12.98
91,2,Dist_0092,27971.449999999997,167828.69999999998,30.94
