,child,parent,units
0,Manuf_0001,Retail_0001,1
1,Manuf_0002,Retail_0002,1
2,Manuf_0003,Retail_0003,1
3,Manuf_0004,Retail_0002,1
4,Manuf_0005,Retail_0003,1
5,Manuf_0006,Retail_0004,1
6,Manuf_0007,Retail_0004,1
7,Manuf_0008,Retail_0005,1
8,Manuf_0009,Retail_0005,1
9,Manuf_0010,Retail_0005,1
10,Manuf_0011,Retail_0006,1
11,Manuf_0012,Retail_0006,1
12,Manuf_0013,Retail_0007,1
13,Manuf_0014,Retail_0007,1
14,Manuf_0015,Retail_0009,1
15,Manuf_0016,Retail_0009,1
16,Manuf_0017,Retail_0008,1
17,Manuf_0018,Retail_0008,1
18,Manuf_0019,Retail_0010,1
19,Manuf_0020,Retail_0010,1
20,Manuf_0021,Retail_0010,1
21,Manuf_0022,Retail_0011,1
22,Manuf_0023,Retail_0011,1
23,Manuf_0024,Retail_0011,1
24,Manuf_0025,Retail_0012,1
25,Manuf_0026,Retail_0012,1
26,Manuf_0027,Retail_0013,1
27,Manuf_0028,Retail_0013,1
28,Manuf_0029,Retail_0014,1
29,Manuf_0030,Retail_0017,1
30,Manuf_0031,Retail_0017,1
31,Manuf_0032,Retail_0016,1
32,Manuf_0032,Retail_0017,1
33,Manuf_0033,Retail_0018,1
34,Manuf_0034,Retail_0018,1
35,Manuf_0035,Retail_0019,1
36,Manuf_0035,Retail_0020,1
37,Manuf_0036,Retail_0019,1
38,Manuf_0037,Retail_0020,1
39,Manuf_0038,Retail_0021,1
40,Manuf_0038,Retail_0022,1
41,Manuf_0039,Retail_0022,1
42,Manuf_0040,Retail_0022,1
43,Manuf_0041,Retail_0022,1
44,Manuf_0042,Retail_0022,1
45,Manuf_0043,Retail_0023,1
46,Manuf_0044,Retail_0023,1
47,Manuf_0045,Retail_0024,1
48,Manuf_0046,Retail_0025,1
49,Manuf_0047,Retail_0024,1
50,Manuf_0048,Retail_0025,1
51,Part_0001,Manuf_0001,1
52,Part_0001,Manuf_0002,1
53,Part_0001,Manuf_0003,1
54,Part_0001,Manuf_0006,1
55,Part_0001,Manuf_0009,1
56,Part_0001,Manuf_0011,1
57,Part_0001,Manuf_0013,1
58,Part_0001,Manuf_0014,1
59,Part_0001,Manuf_0015,1
60,Part_0001,Manuf_0017,1
61,Part_0001,Manuf_0018,1
62,Part_0001,Manuf_0020,1
63,Part_0001,Manuf_0023,1
64,Part_0001,Manuf_0037,1
65,Part_0001,Manuf_0043,1
66,Part_0002,Manuf_0001,1
67,Part_0002,Manuf_0002,1
68,Part_0002,Manuf_0003,1
69,Part_0002,Manuf_0006,1
70,Part_0002,Manuf_0009,1
71,Part_0002,Manuf_0011,1
72,Part_0002,Manuf_0012,1
73,Part_0002,Manuf_0013,1
74,Part_0002,Manuf_0015,1
75,Part_0002,Manuf_0017,1
76,Part_0002,Manuf_0019,1
77,Part_0002,Manuf_0020,1
78,Part_0002,Manuf_0025,1
79,Part_0002,Manuf_0027,1
80,Part_0002,Manuf_0029,1
81,Part_0002,Manuf_0031,1
82,Part_0002,Manuf_0033,1
83,Part_0002,Manuf_0034,1
84,Part_0002,Manuf_0036,1
85,Part_0002,Manuf_0037,1
86,Part_0002,Manuf_0038,1
87,Part_0002,Manuf_0042,1
88,Part_0002,Manuf_0043,1
89,Part_0002,Manuf_0047,1
90,Part_0002,Manuf_0048,1
91,Part_0003,Manuf_0001,1
92,Part_0003,Manuf_0009,1
93,Part_0003,Manuf_0013,1
94,Part_0003,Manuf_0017,1
95,Part_0003,Manuf_0020,1
96,Part_0003,Manuf_0023,1
97,Part_0003,Manuf_0032,1
98,Part_0003,Manuf_0034,1
99,Part_0003,Manuf_0043,1
100,Part_0003,Manuf_0044,1
101,Part_0004,Manuf_0001,1
102,Part_0005,Manuf_0001,1
103,Part_0005,Manuf_0002,1
104,Part_0005,Manuf_0003,1
105,Part_0005,Manuf_0006,1
106,Part_0005,Manuf_0009,1
107,Part_0005,Manuf_0011,1
108,Part_0005,Manuf_0012,1
109,Part_0005,Manuf_0013,1
110,Part_0005,Manuf_0017,1
111,Part_0005,Manuf_0019,1
112,Part_0005,Manuf_0020,1
113,Part_0005,Manuf_0025,1
114,Part_0005,Manuf_0027,1
115,Part_0005,Manuf_0029,1
116,Part_0005,Manuf_0031,1
117,Part_0005,Manuf_0033,1
118,Part_0005,Manuf_0034,1
119,Part_0005,Manuf_0036,1
120,Part_0005,Manuf_0037,1
121,Part_0005,Manuf_0038,1
122,Part_0005,Manuf_0042,1
123,Part_0005,Manuf_0043,1
124,Part_0006,Manuf_0002,1
125,Part_0006,Manuf_0009,1
126,Part_0006,Manuf_0011,1
127,Part_0006,Manuf_0014,1
128,Part_0006,Manuf_0015,1
129,Part_0006,Manuf_0018,1
130,Part_0007,Manuf_0002,1
131,Part_0007,Manuf_0011,1
132,Part_0008,Manuf_0002,1
133,Part_0008,Manuf_0006,1
134,Part_0008,Manuf_0009,1
135,Part_0008,Manuf_0011,1
136,Part_0008,Manuf_0015,1
137,Part_0009,Manuf_0002,1
138,Part_0009,Manuf_0006,1
139,Part_0009,Manuf_0009,1
140,Part_0009,Manuf_0011,1
141,Part_0009,Manuf_0027,1
142,Part_0010,Manuf_0002,1
143,Part_0010,Manuf_0027,1
144,Part_0011,Manuf_0002,1
145,Part_0011,Manuf_0037,1
146,Part_0011,Manuf_0039,1
147,Part_0012,Manuf_0002,1
148,Part_0012,Manuf_0011,1
149,Part_0012,Manuf_0013,1
150,Part_0012,Manuf_0015,1
151,Part_0012,Manuf_0017,1
152,Part_0012,Manuf_0019,1
153,Part_0012,Manuf_0022,1
154,Part_0012,Manuf_0044,1
155,Part_0013,Manuf_0002,1
156,Part_0013,Manuf_0003,1
157,Part_0013,Manuf_0011,1
158,Part_0014,Manuf_0002,1
159,Part_0014,Manuf_0047,1
160,Part_0015,Manuf_0002,1
161,Part_0015,Manuf_0011,1
162,Part_0016,Manuf_0002,1
163,Part_0017,Manuf_0003,1
164,Part_0017,Manuf_0045,1
165,Part_0017,Manuf_0048,1
166,Part_0018,Manuf_0003,1
167,Part_0018,Manuf_0013,1
168,Part_0018,Manuf_0017,1
169,Part_0018,Manuf_0033,1
170,Part_0018,Manuf_0037,1
171,Part_0018,Manuf_0043,1
172,Part_0018,Manuf_0044,1
173,Part_0019,Manuf_0003,1
174,Part_0019,Manuf_0011,1
175,Part_0019,Manuf_0043,1
176,Part_0019,Manuf_0047,1
177,Part_0020,Manuf_0003,1
178,Part_0020,Manuf_0009,1
179,Part_0020,Manuf_0014,1
