,plnt,prod,ub,pipeline,demand
0,0,Retail_0035,6517.9800000000005,0.0,39.0
1,0,Retail_0039,6517.9800000000005,0.0,50.07
2,1,Retail_0038,6517.9800000000005,0.0,41.0
3,1,Retail_0047,6517.9800000000005,0.0,47.44
4,2,Retail_0031,6517.9800000000005,0.0,51.73
5,2,Retail_0032,6517.9800000000005,0.0,46.01
6,2,Retail_0033,6517.9800000000005,0.0,47.22
7,2,Retail_0034,6517.9800000000005,0.0,68.73
8,2,Retail_0036,6517.9800000000005,0.0,27.0
9,2,Retail_0037,6517.9800000000005,0.0,26.0
10,2,Retail_0040,6517.9800000000005,0.0,58.64
11,2,Retail_0041,6517.9800000000005,0.0,43.44
12,2,Retail_0042,6517.9800000000005,0.0,72.96
13,2,Retail_0043,6517.9800000000005,0.0,42.0
14,2,Retail_0044,6517.9800000000005,0.0,23.0
15,2,Retail_0045,6517.9800000000005,0.0,4.33
16,2,Retail_0046,6517.9800000000005,0.0,24.21
17,2,Retail_0048,6517.9800000000005,0.0,56.24
18,2,Retail_0049,6517.9800000000005,0.0,44.11
19,2,Retail_0050,6517.9800000000005,0.0,111.72
20,2,Retail_0051,6517.9800000000005,0.0,19.0
21,2,Retail_0052,6517.9800000000005,0.0,24.0
22,2,Retail_0053,6517.9800000000005,0.0,18.0
23,2,Retail_0054,6517.9800000000005,0.0,22.0
24,2,Retail_0055,6517.9800000000005,0.0,57.19
25,2,Retail_0056,6517.9800000000005,0.0,32.58
26,2,Retail_0057,6517.9800000000005,0.0,28.13
27,2,Retail_0058,6517.9800000000005,0.0,98.37
28,2,Retail_0059,6517.9800000000005,0.0,36.04
29,2,Retail_0060,6517.9800000000005,0.0,18.12
30,2,Retail_0061,6517.9800000000005,0.0,25.86
31,2,Retail_0062,6517.9800000000005,0.0,17.52
32,2,Retail_0063,6517.9800000000005,0.0,60.6
33,2,Retail_0064,6517.9800000000005,0.0,82.74
34,2,Retail_0065,6517.9800000000005,0.0,114.76
35,2,Retail_0066,6517.9800000000005,0.0,194.99
