,plnt,prod,ub,pipeline,demand
0,0,Retail_0005,1000.02,0.0,48.21
1,0,Retail_0019,1000.02,0.0,18.22
2,1,Retail_0003,1000.02,0.0,89.08
3,1,Retail_0025,1000.02,0.0,26.79
4,2,Retail_0001,1000.02,0.0,25.32
5,2,Retail_0002,1000.02,0.0,77.09
6,2,Retail_0004,1000.02,0.0,19.21
7,2,Retail_0006,1000.02,0.0,81.81
8,2,Retail_0007,1000.02,0.0,38.59
9,2,Retail_0008,1000.02,0.0,19.03
10,2,Retail_0009,1000.02,0.0,9.67
11,2,Retail_0010,1000.02,0.0,27.09
12,2,Retail_0011,1000.02,0.0,46.03
13,2,Retail_0012,1000.02,0.0,19.81
14,2,Retail_0013,1000.02,0.0,37.88
15,2,Retail_0014,1000.02,0.0,38.71
16,2,Retail_0015,1000.02,0.0,26.98
17,2,Retail_0016,1000.02,0.0,85.15
18,2,Retail_0017,1000.02,0.0,18.85
19,2,Retail_0018,1000.02,0.0,37.29
20,2,Retail_0020,1000.02,0.0,71.12
21,2,Retail_0021,1000.02,0.0,46.95
22,2,Retail_0022,1000.02,0.0,35.69
23,2,Retail_0023,1000.02,0.0,27.13
24,2,Retail_0024,1000.02,0.0,28.32
25,3,Part_0192,1000.02,20000.4,
26,3,Part_0198,1000.02,20000.4,
27,4,Part_0183,1000.02,3000.06,
28,4,Part_0195,1000.02,16000.32,
29,5,Manuf_0001,1000.02,20000.4,
30,5,Manuf_0002,1000.02,20000.4,
31,5,Manuf_0003,1000.02,20000.4,
32,5,Manuf_0004,1000.02,20000.4,
33,5,Manuf_0005,1000.02,20000.4,
34,5,Manuf_0006,1000.02,20000.4,
35,5,Manuf_0007,1000.02,20000.4,
36,5,Manuf_0008,1000.02,20000.4,
37,5,Manuf_0009,1000.02,20000.4,
38,5,Manuf_0010,1000.02,20000.4,
39,5,Manuf_0011,1000.02,20000.4,
40,5,Manuf_0012,1000.02,20000.4,
41,5,Manuf_0013,1000.02,20000.4,
