,plnt,prod,ub,pipeline,demand
0,0,Retail_0104,100000.03000000001,1100000.33,49.22
1,0,Retail_0118,100000.03000000001,1200000.36,141.47
2,1,Retail_0102,100000.03000000001,1500000.4500000002,138.71
3,1,Retail_0108,100000.03000000001,1000000.3000000002,205.48
4,2,Retail_0100,100000.03000000001,1100000.33,778.93
5,2,Retail_0101,100000.03000000001,1200000.36,1453.44
6,2,Retail_0103,100000.03000000001,800000.2400000001,311.99
7,2,Retail_0105,100000.03000000001,1400000.4200000002,455.29
8,2,Retail_0106,100000.03000000001,700000.2100000001,1832.48
9,2,Retail_0107,100000.03000000001,2100000.6300000004,974.88
10,2,Retail_0109,100000.03000000001,2400000.72,879.02
11,2,Retail_0110,100000.03000000001,800000.2400000001,845.43
12,2,Retail_0111,100000.03000000001,1100000.33,734.15
13,2,Retail_0112,100000.03000000001,1100000.33,407.38
14,2,Retail_0113,100000.03000000001,1100000.33,360.22
15,2,Retail_0114,100000.03000000001,1000000.3000000002,185.17
16,2,Retail_0115,100000.03000000001,1200000.36,158.11
17,2,Retail_0116,100000.03000000001,1000000.3000000002,469.35
18,2,Retail_0117,100000.03000000001,1200000.36,43.64
19,2,Retail_0119,100000.03000000001,1100000.33,211.62
20,2,Retail_0120,100000.03000000001,2800000.8400000003,503.24
21,2,Retail_0121,100000.03000000001,2100000.6300000004,117.66
22,2,Retail_0122,100000.03000000001,1800000.5400000003,164.64
23,2,Retail_0123,100000.03000000001,2400000.72,135.18
24,3,Manuf_0114,100000.03000000001,1200000.36,
25,3,Manuf_0115,100000.03000000001,1100000.33,
26,4,Manuf_0112,100000.03000000001,700000.2100000001,
27,4,Manuf_0120,100000.03000000001,2600000.7800000003,
28,5,Manuf_0100,100000.03000000001,1200000.36,
29,5,Manuf_0101,100000.03000000001,1100000.33,
30,5,Manuf_0102,100000.03000000001,1500000.4500000002,
31,5,Manuf_0103,100000.03000000001,1000000.3000000002,
32,5,Manuf_0104,100000.03000000001,1400000.4200000002,
33,5,Manuf_0105,100000.03000000001,700000.2100000001,
34,5,Manuf_0106,100000.03000000001,900000.2700000001,
35,5,Manuf_0107,100000.03000000001,2700000.8100000005,
36,5,Manuf_0108,100000.03000000001,1000000.3000000002,
37,5,Manuf_0109,100000.03000000001,2300000.6900000004,
38,5,Manuf_0110,100000.03000000001,1400000.4200000002,
39,5,Manuf_0111,100000.03000000001,1200000.36,
40,5,Manuf_0113,100000.03000000001,1300000.3900000001,
41,5,Manuf_0116,100000.03000000001,1200000.36,
42,5,Manuf_0117,100000.03000000001,1400000.4200000002,
43,5,Manuf_0118,100000.03000000001,1300000.3900000001,
44,5,Manuf_0119,100000.03000000001,1200000.36,
45,5,Manuf_0121,100000.03000000001,2200000.66,
46,5,Manuf_0122,100000.03000000001,2800000.8400000003,
47,5,Manuf_0123,100000.03000000001,2400000.72,
48,6,Retail_0020,100000.03000000001,1100000.33,220.12
49,6,Retail_0079,100000.03000000001,1200000.36,54.05
50,7,Retail_0066,100000.03000000001,3800001.1400000006,345.34
51,7,Retail_0072,100000.03000000001,1100000.33,265.74
52,8,Retail_0017,100000.03000000001,3000000.9000000004,1471.17
53,8,Retail_0018,100000.03000000001,800000.2400000001,271.46
54,8,Retail_0019,100000.03000000001,800000.2400000001,76.61
55,8,Retail_0021,100000.03000000001,2600000.7800000003,1118.54
56,8,Retail_0022,100000.03000000001,1400000.4200000002,1190.5
57,8,Retail_0023,100000.03000000001,800000.2400000001,553.6
58,8,Retail_0024,100000.03000000001,5200001.5600000005,441.45
59,8,Retail_0025,100000.03000000001,5600001.680000001,367.13
60,8,Retail_0026,100000.03000000001,15500004.650000002,30.77
61,8,Retail_0027,100000.03000000001,4200001.260000001,227.86
62,8,Retail_0028,100000.03000000001,1100000.33,228.63
63,8,Retail_0029,100000.03000000001,900000.2700000001,132.74
64,8,Retail_0030,100000.03000000001,8200002.460000001,291.9
65,8,Retail_0031,100000.03000000001,2600000.7800000003,804.98
66,8,Retail_0032,100000.03000000001,5600001.680000001,1284.68
67,8,Retail_0033,100000.03000000001,1400000.4200000002,1304.67
68,8,Retail_0034,100000.03000000001,600000.18,334.26
69,8,Retail_0035,100000.03000000001,1100000.33,168.52
70,8,Retail_0036,100000.03000000001,2300000.6900000004,470.24
71,8,Retail_0037,100000.03000000001,800000.2400000001,642.1
72,8,Retail_0038,100000.03000000001,1100000.33,111.53
73,8,Retail_0039,100000.03000000001,7500002.250000001,236.17
74,8,Retail_0040,100000.03000000001,4600001.380000001,261.0
75,8,Retail_0041,100000.03000000001,18000005.400000002,215.56
76,8,Retail_0042,100000.03000000001,13600004.080000002,43.03
77,8,Retail_0043,100000.03000000001,700000.2100000001,3360.49
78,8,Retail_0044,100000.03000000001,1200000.36,149.59
79,8,Retail_0045,100000.03000000001,8200002.460000001,164.96
80,8,Retail_0046,100000.03000000001,1300000.3900000001,57.8
81,8,Retail_0047,100000.03000000001,700000.2100000001,226.94
82,8,Retail_0048,100000.03000000001,1000000.3000000002,291.05
83,8,Retail_0049,100000.03000000001,800000.2400000001,459.33
84,8,Retail_0050,100000.03000000001,1000000.3000000002,243.5
85,8,Retail_0051,100000.03000000001,6700002.010000001,83.5
86,8,Retail_0052,100000.03000000001,900000.2700000001,48.77
87,8,Retail_0053,100000.03000000001,7400002.220000001,106.73
88,8,Retail_0054,100000.03000000001,1000000.3000000002,239.77
89,8,Retail_0055,100000.03000000001,1600000.4800000002,1667.55
90,8,Retail_0056,100000.03000000001,1200000.36,238.13
91,8,Retail_0057,100000.03000000001,700000.2100000001,88.95
92,8,Retail_0058,100000.03000000001,1100000.33,43.16
93,8,Retail_0059,100000.03000000001,1700000.5100000002,1287.48
94,8,Retail_0060,100000.03000000001,900000.2700000001,554.8
95,8,Retail_0061,100000.03000000001,1300000.3900000001,141.77
96,8,Retail_0062,100000.03000000001,2900000.8700000006,1061.47
97,8,Retail_0063,100000.03000000001,600000.18,1033.5
98,8,Retail_0064,100000.03000000001,600000.18,336.33
99,8,Retail_0065,100000.03000000001,6100001.830000001,167.88
100,8,Retail_0067,100000.03000000001,700000.2100000001,177.94
101,8,Retail_0068,100000.03000000001,700000.2100000001,1894.69
102,8,Retail_0069,100000.03000000001,1100000.33,174.22
103,8,Retail_0070,100000.03000000001,7400002.220000001,71.23
104,8,Retail_0071,100000.03000000001,7000002.100000001,179.65
105,8,Retail_0073,100000.03000000001,900000.2700000001,4319.88
