,child,parent,units
0,Part_0001,Manuf_0001,1
1,Part_0002,Manuf_0002,1
2,Part_0003,Manuf_0003,1
3,Part_0004,Manuf_0004,1
4,Part_0005,Manuf_0005,1
5,Part_0006,Manuf_0006,1
6,Part_0007,Manuf_0006,1
7,Part_0008,Manuf_0006,1
8,Part_0009,Manuf_0001,1
9,Part_0009,Manuf_0002,1
10,Part_0009,Manuf_0003,1
11,Part_0009,Manuf_0004,1
12,Part_0009,Manuf_0005,1
13,Part_0009,Manuf_0006,1
14,Part_0010,Manuf_0001,1
15,Part_0010,Manuf_0002,1
16,Part_0010,Manuf_0003,1
17,Part_0010,Manuf_0004,1
18,Part_0010,Manuf_0005,1
19,Part_0010,Manuf_0006,1
20,Part_0011,Manuf_0001,1
21,Part_0011,Manuf_0002,1
22,Part_0011,Manuf_0003,1
23,Part_0012,Manuf_0001,1
24,Part_0012,Manuf_0002,1
25,Part_0012,Manuf_0003,1
26,Part_0012,Manuf_0004,1
27,Part_0012,Manuf_0005,1
28,Part_0012,Manuf_0006,1
29,Part_0013,Manuf_0001,1
30,Part_0013,Manuf_0002,1
31,Part_0013,Manuf_0003,1
32,Part_0013,Manuf_0004,1
33,Part_0013,Manuf_0005,1
34,Part_0013,Manuf_0006,1
35,Part_0014,Manuf_0004,1
36,Part_0014,Manuf_0005,1
37,Part_0014,Manuf_0006,1
38,Part_0015,Manuf_0001,1
39,Part_0015,Manuf_0002,1
40,Part_0015,Manuf_0003,1
41,Part_0015,Manuf_0004,1
42,Part_0015,Manuf_0005,1
43,Part_0015,Manuf_0006,1
44,Part_0016,Manuf_0001,1
45,Part_0016,Manuf_0002,1
46,Part_0016,Manuf_0003,1
47,Part_0016,Manuf_0004,1
48,Part_0016,Manuf_0005,1
49,Part_0016,Manuf_0006,1
50,Part_0017,Manuf_0001,1
51,Part_0017,Manuf_0002,1
52,Part_0017,Manuf_0003,1
53,Part_0017,Manuf_0004,1
54,Part_0017,Manuf_0005,1
55,Part_0017,Manuf_0006,1
56,Part_0018,Manuf_0001,1
57,Part_0018,Manuf_0002,1
58,Part_0018,Manuf_0003,1
59,Part_0018,Manuf_0004,1
60,Part_0018,Manuf_0005,1
61,Part_0018,Manuf_0006,1
62,Part_0019,Manuf_0001,1
63,Part_0019,Manuf_0002,1
64,Part_0019,Manuf_0003,1
65,Part_0019,Manuf_0004,1
66,Part_0019,Manuf_0005,1
67,Part_0019,Manuf_0006,1
68,Part_0020,Manuf_0001,1
69,Part_0020,Manuf_0002,1
70,Part_0020,Manuf_0003,1
71,Part_0020,Manuf_0004,1
72,Part_0020,Manuf_0005,1
73,Part_0020,Manuf_0006,1
74,Part_0021,Manuf_0004,1
75,Part_0021,Manuf_0005,1
76,Part_0021,Manuf_0006,1
77,Part_0022,Manuf_0001,1
78,Part_0022,Manuf_0002,1
79,Part_0022,Manuf_0003,1
80,Part_0022,Manuf_0004,1
81,Part_0022,Manuf_0005,1
82,Part_0022,Manuf_0006,1
83,Part_0023,Manuf_0004,1
84,Part_0023,Manuf_0005,1
85,Part_0023,Manuf_0006,1
86,Part_0024,Manuf_0001,1
87,Part_0024,Manuf_0002,1
88,Part_0024,Manuf_0003,1
89,Part_0024,Manuf_0004,1
90,Part_0024,Manuf_0005,1
91,Part_0024,Manuf_0006,1
92,Part_0025,Manuf_0001,1
93,Part_0025,Manuf_0002,1
94,Part_0025,Manuf_0003,1
95,Part_0025,Manuf_0004,1
96,Part_0025,Manuf_0005,1
97,Part_0025,Manuf_0006,1
98,Part_0026,Manuf_0004,1
99,Part_0026,Manuf_0005,1
100,Part_0027,Manuf_0001,1
101,Part_0027,Manuf_0002,1
102,Part_0027,Manuf_0003,1
103,Part_0027,Manuf_0004,1
104,Part_0027,Manuf_0005,1
105,Part_0027,Manuf_0006,1
106,Part_0028,Manuf_0001,1
107,Part_0028,Manuf_0002,1
108,Part_0028,Manuf_0003,1
109,Part_0028,Manuf_0004,1
110,Part_0028,Manuf_0005,1
111,Part_0028,Manuf_0006,1
112,Part_0029,Manuf_0001,1
113,Part_0029,Manuf_0002,1
114,Part_0029,Manuf_0003,1
115,Part_0029,Manuf_0004,1
116,Part_0029,Manuf_0005,1
117,Part_0029,Manuf_0006,1
118,Part_0030,Manuf_0004,1
119,Part_0030,Manuf_0005,1
120,Part_0031,Manuf_0001,1
121,Part_0031,Manuf_0002,1
122,Part_0031,Manuf_0003,1
123,Part_0031,Manuf_0006,1
124,Part_0032,Manuf_0001,1
125,Part_0032,Manuf_0002,1
126,Part_0032,Manuf_0003,1
127,Part_0033,Manuf_0004,1
128,Part_0033,Manuf_0005,1
129,Part_0033,Manuf_0006,1
130,Part_0034,Manuf_0001,1
131,Part_0034,Manuf_0002,1
132,Part_0034,Manuf_0003,1
133,Part_0034,Manuf_0004,1
134,Part_0034,Manuf_0005,1
135,Part_0034,Manuf_0006,1
136,Part_0035,Manuf_0001,1
137,Part_0035,Manuf_0002,1
138,Part_0035,Manuf_0003,1
139,Part_0035,Manuf_0006,1
140,Part_0036,Manuf_0001,1
141,Part_0036,Manuf_0002,1
142,Part_0036,Manuf_0003,1
143,Part_0036,Manuf_0004,1
144,Part_0036,Manuf_0005,1
145,Part_0036,Manuf_0006,1
146,Part_0036,Manuf_0007,1
147,Part_0036,Manuf_0008,1
148,Part_0036,Manuf_0009,1
149,Part_0036,Manuf_0010,1
150,Part_0036,Manuf_0011,1
151,Part_0036,Manuf_0012,1
152,Part_0036,Manuf_0013,1
153,Part_0037,Manuf_0007,1
154,Part_0037,Manuf_0009,1
155,Part_0038,Manuf_0008,1
156,Part_0039,Manuf_0007,1
157,Part_0039,Manuf_0008,1
158,Part_0039,Manuf_0009,1
159,Part_0040,Manuf_0007,1
160,Part_0040,Manuf_0008,1
161,Part_0040,Manuf_0009,1
162,Part_0041,Manuf_0010,1
163,Part_0041,Manuf_0012,1
164,Part_0042,Manuf_0010,1
165,Part_0042,Manuf_0011,1
166,Part_0043,Manuf_0010,1
167,Part_0043,Manuf_0011,1
168,Part_0043,Manuf_0012,1
169,Part_0043,Manuf_0013,1
170,Part_0044,Manuf_0012,1
171,Part_0044,Manuf_0013,1
172,Part_0045,Manuf_0010,1
173,Part_0045,Manuf_0011,1
174,Part_0045,Manuf_0012,1
175,Part_0045,Manuf_0013,1
