,plnt,prod,ub,pipeline,demand
0,0,Dist_0003,299.34000000000003,1496.7000000000003,3.21
1,0,Dist_0010,299.34000000000003,1496.7000000000003,117.4
2,1,Dist_0013,299.34000000000003,1796.0400000000002,28.69
3,1,Dist_0014,299.34000000000003,1496.7000000000003,17.8
4,2,Dist_0001,299.34000000000003,1496.7000000000003,24.58
5,2,Dist_0002,299.34000000000003,1796.0400000000002,15.29
6,2,Dist_0004,299.34000000000003,898.0200000000001,3.97
7,2,Dist_0005,299.34000000000003,1197.3600000000001,1.66
8,2,Dist_0006,299.34000000000003,1496.7000000000003,2.09
9,2,Dist_0007,299.34000000000003,2394.7200000000003,1.51
10,2,Dist_0008,299.34000000000003,1496.7000000000003,2.25
11,2,Dist_0009,299.34000000000003,1197.3600000000001,4.69
12,2,Dist_0011,299.34000000000003,1197.3600000000001,43.17
13,2,Dist_0012,299.34000000000003,1496.7000000000003,1.98
14,2,Dist_0013,299.34000000000003,1796.0400000000002,28.69
15,2,Dist_0015,299.34000000000003,2694.0600000000004,2.36
16,3,Manuf_0052,299.34000000000003,1197.3600000000001,
17,3,Manuf_0054,299.34000000000003,1496.7000000000003,
18,4,Manuf_0055,299.34000000000003,1496.7000000000003,
19,4,Manuf_0056,299.34000000000003,1796.0400000000002,
20,5,Manuf_0053,299.34000000000003,898.0200000000001,
21,5,Manuf_0055,299.34000000000003,1496.7000000000003,
22,5,Manuf_0056,299.34000000000003,1796.0400000000002,
23,6,Part_0031,299.34000000000003,598.6800000000001,
24,6,Trans_0040,299.34000000000003,898.0200000000001,
25,7,Manuf_0046,299.34000000000003,1496.7000000000003,
26,7,Trans_0021,299.34000000000003,898.0200000000001,
27,8,Manuf_0040,299.34000000000003,1496.7000000000003,
28,8,Manuf_0041,299.34000000000003,898.0200000000001,
29,8,Manuf_0042,299.34000000000003,1496.7000000000003,
30,8,Manuf_0043,299.34000000000003,898.0200000000001,
31,8,Manuf_0044,299.34000000000003,1496.7000000000003,
32,8,Manuf_0045,299.34000000000003,1496.7000000000003,
33,8,Manuf_0047,299.34000000000003,1496.7000000000003,
34,8,Manuf_0048,299.34000000000003,1496.7000000000003,
35,8,Manuf_0049,299.34000000000003,1496.7000000000003,
36,8,Manuf_0050,299.34000000000003,1496.7000000000003,
37,8,Manuf_0051,299.34000000000003,898.0200000000001,
38,8,Part_0030,299.34000000000003,5088.780000000001,
39,8,Part_0032,299.34000000000003,598.6800000000001,
40,8,Part_0033,299.34000000000003,898.0200000000001,
41,8,Part_0034,299.34000000000003,898.0200000000001,
42,8,Part_0035,299.34000000000003,898.0200000000001,
43,8,Part_0036,299.34000000000003,1197.3600000000001,
44,8,Part_0037,299.34000000000003,898.0200000000001,
45,8,Part_0038,299.34000000000003,1197.3600000000001,
46,8,Part_0039,299.34000000000003,898.0200000000001,
47,8,Part_0040,299.34000000000003,898.0200000000001,
48,8,Part_0041,299.34000000000003,898.0200000000001,
49,8,Part_0042,299.34000000000003,1197.3600000000001,
50,8,Part_0043,299.34000000000003,598.6800000000001,
51,8,Trans_0016,299.34000000000003,1197.3600000000001,
52,8,Trans_0017,299.34000000000003,898.0200000000001,
53,8,Trans_0018,299.34000000000003,898.0200000000001,
54,8,Trans_0019,299.34000000000003,898.0200000000001,
55,8,Trans_0020,299.34000000000003,1197.3600000000001,
56,8,Trans_0022,299.34000000000003,898.0200000000001,
57,8,Trans_0023,299.34000000000003,898.0200000000001,
58,8,Trans_0024,299.34000000000003,898.0200000000001,
59,8,Trans_0025,299.34000000000003,1496.7000000000003,
60,8,Trans_0026,299.34000000000003,898.0200000000001,
61,8,Trans_0027,299.34000000000003,898.0200000000001,
62,8,Trans_0028,299.34000000000003,598.6800000000001,
63,8,Trans_0029,299.34000000000003,1496.7000000000003,
64,8,Trans_0030,299.34000000000003,898.0200000000001,
65,8,Trans_0031,299.34000000000003,898.0200000000001,
66,8,Trans_0032,299.34000000000003,1496.7000000000003,
67,8,Trans_0033,299.34000000000003,1197.3600000000001,
68,8,Trans_0034,299.34000000000003,598.6800000000001,
69,8,Trans_0035,299.34000000000003,598.6800000000001,
