,plnt,prod,ub,pipeline,demand
0,0,Dist_0146,55999.92999999999,223999.71999999997,10.06
1,0,Retail_0035,55999.92999999999,0.0,110.1
2,1,Retail_0095,55999.92999999999,0.0,262.09
3,1,Retail_0106,55999.92999999999,0.0,335.49
4,2,Dist_0112,55999.92999999999,223999.71999999997,24.85
5,2,Dist_0113,55999.92999999999,223999.71999999997,35.59
6,2,Dist_0114,55999.92999999999,223999.71999999997,46.8
7,2,Dist_0115,55999.92999999999,223999.71999999997,71.46
8,2,Dist_0116,55999.92999999999,223999.71999999997,42.23
9,2,Dist_0117,55999.92999999999,223999.71999999997,11.38
10,2,Dist_0118,55999.92999999999,223999.71999999997,47.7
11,2,Dist_0119,55999.92999999999,223999.71999999997,12.38
12,2,Dist_0120,55999.92999999999,223999.71999999997,36.37
13,2,Dist_0121,55999.92999999999,223999.71999999997,35.05
14,2,Dist_0122,55999.92999999999,223999.71999999997,95.61
15,2,Dist_0123,55999.92999999999,223999.71999999997,18.59
16,2,Dist_0124,55999.92999999999,223999.71999999997,35.99
17,2,Dist_0125,55999.92999999999,223999.71999999997,63.97
18,2,Dist_0126,55999.92999999999,223999.71999999997,68.44
19,2,Dist_0127,55999.92999999999,223999.71999999997,93.5
20,2,Dist_0128,55999.92999999999,223999.71999999997,94.46
21,2,Dist_0129,55999.92999999999,223999.71999999997,127.77
22,2,Dist_0130,55999.92999999999,223999.71999999997,46.15
23,2,Dist_0131,55999.92999999999,223999.71999999997,61.6
24,2,Dist_0132,55999.92999999999,223999.71999999997,78.32
25,2,Dist_0133,55999.92999999999,223999.71999999997,109.89
26,2,Dist_0134,55999.92999999999,223999.71999999997,9.89
27,2,Dist_0135,55999.92999999999,223999.71999999997,11.26
28,2,Dist_0136,55999.92999999999,223999.71999999997,4.49
29,2,Dist_0137,55999.92999999999,223999.71999999997,7.34
30,2,Dist_0138,55999.92999999999,223999.71999999997,5.76
31,2,Dist_0139,55999.92999999999,223999.71999999997,4.99
32,2,Dist_0140,55999.92999999999,223999.71999999997,6.5
33,2,Dist_0141,55999.92999999999,223999.71999999997,9.98
34,2,Dist_0142,55999.92999999999,223999.71999999997,11.36
35,2,Dist_0143,55999.92999999999,223999.71999999997,6.24
36,2,Dist_0144,55999.92999999999,223999.71999999997,5.57
37,2,Dist_0145,55999.92999999999,223999.71999999997,14.25
38,2,Dist_0147,55999.92999999999,223999.71999999997,7.26
39,2,Dist_0148,55999.92999999999,223999.71999999997,6.3
40,2,Dist_0149,55999.92999999999,223999.71999999997,6.79
41,2,Dist_0150,55999.92999999999,223999.71999999997,5.6
42,2,Dist_0151,55999.92999999999,223999.71999999997,12.32
43,2,Dist_0152,55999.92999999999,223999.71999999997,9.66
44,2,Dist_0153,55999.92999999999,223999.71999999997,6.08
45,2,Dist_0154,55999.92999999999,223999.71999999997,4.78
46,2,Dist_0155,55999.92999999999,223999.71999999997,12.12
47,2,Dist_0156,55999.92999999999,223999.71999999997,5.92
48,2,Dist_0157,55999.92999999999,223999.71999999997,7.63
49,2,Dist_0158,55999.92999999999,223999.71999999997,12.43
50,2,Dist_0159,55999.92999999999,223999.71999999997,6.09
51,2,Dist_0160,55999.92999999999,223999.71999999997,7.49
52,2,Dist_0161,55999.92999999999,223999.71999999997,9.71
53,2,Dist_0162,55999.92999999999,223999.71999999997,8.29
54,2,Dist_0163,55999.92999999999,223999.71999999997,10.94
55,2,Dist_0164,55999.92999999999,223999.71999999997,17.07
56,2,Dist_0165,55999.92999999999,223999.71999999997,16.56
57,2,Dist_0166,55999.92999999999,223999.71999999997,12.0
58,2,Dist_0167,55999.92999999999,223999.71999999997,63.04
59,2,Dist_0168,55999.92999999999,223999.71999999997,147.04
60,2,Dist_0169,55999.92999999999,223999.71999999997,101.94
61,2,Dist_0170,55999.92999999999,223999.71999999997,45.08
62,2,Dist_0171,55999.92999999999,223999.71999999997,113.45
63,2,Dist_0172,55999.92999999999,223999.71999999997,107.05
64,2,Dist_0173,55999.92999999999,223999.71999999997,14.3
65,2,Dist_0174,55999.92999999999,223999.71999999997,133.16
66,2,Dist_0175,55999.92999999999,223999.71999999997,128.33
67,2,Dist_0176,55999.92999999999,223999.71999999997,12.79
68,2,Dist_0177,55999.92999999999,223999.71999999997,86.1
69,2,Dist_0178,55999.92999999999,223999.71999999997,9.45
70,2,Dist_0179,55999.92999999999,223999.71999999997,10.76
71,2,Dist_0180,55999.92999999999,223999.71999999997,13.11
72,2,Dist_0181,55999.92999999999,223999.71999999997,82.91
73,2,Dist_0182,55999.92999999999,223999.71999999997,128.25
74,2,Dist_0183,55999.92999999999,223999.71999999997,208.2
75,2,Dist_0184,55999.92999999999,223999.71999999997,164.22
76,2,Dist_0185,55999.92999999999,223999.71999999997,50.98
77,2,Dist_0186,55999.92999999999,223999.71999999997,88.05
78,2,Dist_0187,55999.92999999999,223999.71999999997,86.17
79,2,Dist_0188,55999.92999999999,223999.71999999997,121.81
80,2,Dist_0189,55999.92999999999,223999.71999999997,168.02
81,2,Dist_0190,55999.92999999999,223999.71999999997,114.14
82,2,Dist_0191,55999.92999999999,223999.71999999997,107.6
83,2,Dist_0192,55999.92999999999,223999.71999999997,12.03
84,2,Dist_0193,55999.92999999999,223999.71999999997,103.67
85,2,Dist_0194,55999.92999999999,223999.71999999997,47.68
86,2,Dist_0195,55999.92999999999,223999.71999999997,12.93
87,2,Dist_0196,55999.92999999999,223999.71999999997,90.43
88,2,Dist_0197,55999.92999999999,223999.71999999997,122.96
89,2,Dist_0198,55999.92999999999,223999.71999999997,123.38
90,2,Dist_0199,55999.92999999999,223999.71999999997,10.39
91,2,Dist_0200,55999.92999999999,223999.71999999997,105.63
92,2,Dist_0201,55999.92999999999,223999.71999999997,203.96
93,2,Dist_0202,55999.92999999999,223999.71999999997,94.31
94,2,Dist_0203,55999.92999999999,223999.71999999997,112.92
95,2,Dist_0204,55999.92999999999,223999.71999999997,90.93
96,2,Dist_0205,55999.92999999999,223999.71999999997,37.36
97,2,Dist_0206,55999.92999999999,223999.71999999997,43.98
98,2,Dist_0207,55999.92999999999,223999.71999999997,35.49
99,2,Dist_0208,55999.92999999999,223999.71999999997,147.64
100,2,Dist_0209,55999.92999999999,223999.71999999997,155.74
101,2,Dist_0210,55999.92999999999,223999.71999999997,7.8
102,2,Dist_0211,55999.92999999999,223999.71999999997,19.32
103,2,Dist_0212,55999.92999999999,223999.71999999997,16.73
104,2,Dist_0213,55999.92999999999,223999.71999999997,12.13
105,2,Dist_0214,55999.92999999999,223999.71999999997,26.45
106,2,Dist_0215,55999.92999999999,223999.71999999997,12.39
107,2,Dist_0216,55999.92999999999,223999.71999999997,22.17
108,2,Dist_0217,55999.92999999999,223999.71999999997,35.44
109,2,Dist_0218,55999.92999999999,223999.71999999997,62.14
110,2,Dist_0219,55999.92999999999,223999.71999999997,159.87
111,2,Dist_0220,55999.92999999999,223999.71999999997,48.64
112,2,Dist_0221,55999.92999999999,223999.71999999997,89.23
113,2,Dist_0222,55999.92999999999,223999.71999999997,79.41
114,2,Retail_0001,55999.92999999999,0.0,264.8
115,2,Retail_0002,55999.92999999999,0.0,394.51
116,2,Retail_0003,55999.92999999999,0.0,269.25
117,2,Retail_0004,55999.92999999999,0.0,535.13
118,2,Retail_0005,55999.92999999999,0.0,258.34
119,2,Retail_0006,55999.92999999999,0.0,100.43
120,2,Retail_0007,55999.92999999999,0.0,247.55
121,2,Retail_0008,55999.92999999999,0.0,73.25
122,2,Retail_0009,55999.92999999999,0.0,402.41
123,2,Retail_0010,55999.92999999999,0.0,352.6
124,2,Retail_0011,55999.92999999999,0.0,711.76
125,2,Retail_0012,55999.92999999999,0.0,409.03
126,2,Retail_0013,55999.92999999999,0.0,257.3
127,2,Retail_0014,55999.92999999999,0.0,678.72
128,2,Retail_0015,55999.92999999999,0.0,494.69
129,2,Retail_0016,55999.92999999999,0.0,630.96
130,2,Retail_0017,55999.92999999999,0.0,956.33
131,2,Retail_0018,55999.92999999999,0.0,1258.21
132,2,Retail_0019,55999.92999999999,0.0,421.6
133,2,Retail_0020,55999.92999999999,0.0,689.66
134,2,Retail_0021,55999.92999999999,0.0,672.4
135,2,Retail_0022,55999.92999999999,0.0,827.36
136,2,Retail_0023,55999.92999999999,0.0,196.56
137,2,Retail_0024,55999.92999999999,0.0,411.6
138,2,Retail_0025,55999.92999999999,0.0,16.4
139,2,Retail_0026,55999.92999999999,0.0,21.41
140,2,Retail_0027,55999.92999999999,0.0,42.82
141,2,Retail_0028,55999.92999999999,0.0,431.19
142,2,Retail_0029,55999.92999999999,0.0,201.05
143,2,Retail_0030,55999.92999999999,0.0,130.52
144,2,Retail_0031,55999.92999999999,0.0,5.0
145,2,Retail_0032,55999.92999999999,0.0,39.95
146,2,Retail_0033,55999.92999999999,0.0,32.21
147,2,Retail_0034,55999.92999999999,0.0,30.66
148,2,Retail_0036,55999.92999999999,0.0,11.67
149,2,Retail_0037,55999.92999999999,0.0,208.81
150,2,Retail_0038,55999.92999999999,0.0,27.25
151,2,Retail_0039,55999.92999999999,0.0,217.14
152,2,Retail_0040,55999.92999999999,0.0,365.41
153,2,Retail_0041,55999.92999999999,0.0,35.36
154,2,Retail_0042,55999.92999999999,0.0,5.0
155,2,Retail_0043,55999.92999999999,0.0,396.63
156,2,Retail_0044,55999.92999999999,0.0,375.22
157,2,Retail_0045,55999.92999999999,0.0,20.65
158,2,Retail_0046,55999.92999999999,0.0,172.65
159,2,Retail_0047,55999.92999999999,0.0,209.58
160,2,Retail_0048,55999.92999999999,0.0,8.96
161,2,Retail_0049,55999.92999999999,0.0,6.18
162,2,Retail_0050,55999.92999999999,0.0,422.49
163,2,Retail_0051,55999.92999999999,0.0,97.6
164,2,Retail_0052,55999.92999999999,0.0,18.47
165,2,Retail_0053,55999.92999999999,0.0,5.0
166,2,Retail_0054,55999.92999999999,0.0,5.0
167,2,Retail_0055,55999.92999999999,0.0,15.94
168,2,Retail_0056,55999.92999999999,0.0,412.49
169,2,Retail_0057,55999.92999999999,0.0,787.94
170,2,Retail_0058,55999.92999999999,0.0,545.27
171,2,Retail_0059,55999.92999999999,0.0,293.65
172,2,Retail_0060,55999.92999999999,0.0,940.41
173,2,Retail_0061,55999.92999999999,0.0,766.03
174,2,Retail_0062,55999.92999999999,0.0,350.31
175,2,Retail_0063,55999.92999999999,0.0,1089.41
176,2,Retail_0064,55999.92999999999,0.0,1134.55
177,2,Retail_0065,55999.92999999999,0.0,388.9
178,2,Retail_0066,55999.92999999999,0.0,688.2
179,2,Retail_0067,55999.92999999999,0.0,554.48
180,2,Retail_0068,55999.92999999999,0.0,737.17
181,2,Retail_0069,55999.92999999999,0.0,151.76
182,2,Retail_0070,55999.92999999999,0.0,436.34
183,2,Retail_0071,55999.92999999999,0.0,907.16
184,2,Retail_0072,55999.92999999999,0.0,1672.26
185,2,Retail_0073,55999.92999999999,0.0,576.04
186,2,Retail_0074,55999.92999999999,0.0,439.17
187,2,Retail_0075,55999.92999999999,0.0,808.93
188,2,Retail_0076,55999.92999999999,0.0,647.64
189,2,Retail_0077,55999.92999999999,0.0,911.84
190,2,Retail_0078,55999.92999999999,0.0,1534.05
191,2,Retail_0079,55999.92999999999,0.0,1085.87
192,2,Retail_0080,55999.92999999999,0.0,718.12
193,2,Retail_0081,55999.92999999999,0.0,515.92
194,2,Retail_0082,55999.92999999999,0.0,896.35
195,2,Retail_0083,55999.92999999999,0.0,170.29
196,2,Retail_0084,55999.92999999999,0.0,207.17
197,2,Retail_0085,55999.92999999999,0.0,604.04
198,2,Retail_0086,55999.92999999999,0.0,1046.87
199,2,Retail_0087,55999.92999999999,0.0,1115.79
200,2,Retail_0088,55999.92999999999,0.0,800.82
201,2,Retail_0089,55999.92999999999,0.0,913.86
202,2,Retail_0090,55999.92999999999,0.0,2262.64
203,2,Retail_0091,55999.92999999999,0.0,731.03
204,2,Retail_0092,55999.92999999999,0.0,506.38
205,2,Retail_0093,55999.92999999999,0.0,737.22
206,2,Retail_0094,55999.92999999999,0.0,314.48
207,2,Retail_0096,55999.92999999999,0.0,243.84
208,2,Retail_0097,55999.92999999999,0.0,874.09
209,2,Retail_0098,55999.92999999999,0.0,1296.24
210,2,Retail_0099,55999.92999999999,0.0,26.06
211,2,Retail_0100,55999.92999999999,0.0,316.25
212,2,Retail_0101,55999.92999999999,0.0,220.33
213,2,Retail_0102,55999.92999999999,0.0,106.38
214,2,Retail_0103,55999.92999999999,0.0,313.85
215,2,Retail_0104,55999.92999999999,0.0,127.03
216,2,Retail_0105,55999.92999999999,0.0,221.35
217,2,Retail_0107,55999.92999999999,0.0,43.96
218,2,Retail_0108,55999.92999999999,0.0,47.9
219,2,Retail_0109,55999.92999999999,0.0,29.93
220,2,Retail_0110,55999.92999999999,0.0,43.49
221,2,Retail_0111,55999.92999999999,0.0,890.1
222,3,Dist_0016,55999.92999999999,571199.2859999998,
223,3,Dist_0033,55999.92999999999,571199.2859999998,
224,4,Dist_0064,55999.92999999999,571199.2859999998,
225,4,Dist_0098,55999.92999999999,571199.2859999998,
226,5,Dist_0001,55999.92999999999,571199.2859999998,
227,5,Dist_0002,55999.92999999999,571199.2859999998,
228,5,Dist_0003,55999.92999999999,571199.2859999998,
229,5,Dist_0004,55999.92999999999,571199.2859999998,
230,5,Dist_0005,55999.92999999999,571199.2859999998,
231,5,Dist_0006,55999.92999999999,571199.2859999998,
232,5,Dist_0007,55999.92999999999,571199.2859999998,
233,5,Dist_0008,55999.92999999999,571199.2859999998,
234,5,Dist_0009,55999.92999999999,571199.2859999998,
235,5,Dist_0010,55999.92999999999,571199.2859999998,
236,5,Dist_0011,55999.92999999999,571199.2859999998,
237,5,Dist_0012,55999.92999999999,571199.2859999998,
238,5,Dist_0013,55999.92999999999,571199.2859999998,
239,5,Dist_0014,55999.92999999999,571199.2859999998,
240,5,Dist_0015,55999.92999999999,571199.2859999998,
241,5,Dist_0017,55999.92999999999,571199.2859999998,
242,5,Dist_0018,55999.92999999999,571199.2859999998,
243,5,Dist_0019,55999.92999999999,571199.2859999998,
244,5,Dist_0020,55999.92999999999,571199.2859999998,
245,5,Dist_0021,55999.92999999999,571199.2859999998,
246,5,Dist_0022,55999.92999999999,571199.2859999998,
247,5,Dist_0023,55999.92999999999,571199.2859999998,
248,5,Dist_0024,55999.92999999999,571199.2859999998,
249,5,Dist_0025,55999.92999999999,571199.2859999998,
250,5,Dist_0026,55999.92999999999,571199.2859999998,
251,5,Dist_0027,55999.92999999999,571199.2859999998,
252,5,Dist_0028,55999.92999999999,571199.2859999998,
253,5,Dist_0029,55999.92999999999,571199.2859999998,
254,5,Dist_0030,55999.92999999999,571199.2859999998,
255,5,Dist_0031,55999.92999999999,571199.2859999998,
256,5,Dist_0032,55999.92999999999,571199.2859999998,
257,5,Dist_0034,55999.92999999999,571199.2859999998,
258,5,Dist_0035,55999.92999999999,571199.2859999998,
259,5,Dist_0036,55999.92999999999,571199.2859999998,
260,5,Dist_0037,55999.92999999999,571199.2859999998,
261,5,Dist_0038,55999.92999999999,571199.2859999998,
262,5,Dist_0039,55999.92999999999,571199.2859999998,
263,5,Dist_0040,55999.92999999999,571199.2859999998,
264,5,Dist_0041,55999.92999999999,571199.2859999998,
265,5,Dist_0042,55999.92999999999,571199.2859999998,
266,5,Dist_0043,55999.92999999999,571199.2859999998,
267,5,Dist_0044,55999.92999999999,571199.2859999998,
268,5,Dist_0045,55999.92999999999,571199.2859999998,
269,5,Dist_0046,55999.92999999999,571199.2859999998,
270,5,Dist_0047,55999.92999999999,571199.2859999998,
271,5,Dist_0048,55999.92999999999,571199.2859999998,
272,5,Dist_0049,55999.92999999999,571199.2859999998,
273,5,Dist_0050,55999.92999999999,571199.2859999998,
274,5,Dist_0051,55999.92999999999,571199.2859999998,
275,5,Dist_0052,55999.92999999999,571199.2859999998,
276,5,Dist_0053,55999.92999999999,571199.2859999998,
277,5,Dist_0054,55999.92999999999,571199.2859999998,
278,5,Dist_0055,55999.92999999999,571199.2859999998,
279,5,Dist_0056,55999.92999999999,571199.2859999998,
280,5,Dist_0057,55999.92999999999,571199.2859999998,
281,5,Dist_0058,55999.92999999999,571199.2859999998,
282,5,Dist_0059,55999.92999999999,571199.2859999998,
283,5,Dist_0060,55999.92999999999,571199.2859999998,
284,5,Dist_0061,55999.92999999999,571199.2859999998,
285,5,Dist_0062,55999.92999999999,571199.2859999998,
286,5,Dist_0063,55999.92999999999,571199.2859999998,
287,5,Dist_0065,55999.92999999999,571199.2859999998,
288,5,Dist_0066,55999.92999999999,571199.2859999998,
289,5,Dist_0067,55999.92999999999,571199.2859999998,
290,5,Dist_0068,55999.92999999999,571199.2859999998,
291,5,Dist_0069,55999.92999999999,571199.2859999998,
292,5,Dist_0070,55999.92999999999,571199.2859999998,
293,5,Dist_0071,55999.92999999999,571199.2859999998,
294,5,Dist_0072,55999.92999999999,571199.2859999998,
295,5,Dist_0073,55999.92999999999,571199.2859999998,
296,5,Dist_0074,55999.92999999999,571199.2859999998,
297,5,Dist_0075,55999.92999999999,571199.2859999998,
298,5,Dist_0076,55999.92999999999,571199.2859999998,
299,5,Dist_0077,55999.92999999999,571199.2859999998,
300,5,Dist_0078,55999.92999999999,571199.2859999998,
301,5,Dist_0079,55999.92999999999,571199.2859999998,
302,5,Dist_0080,55999.92999999999,571199.2859999998,
303,5,Dist_0081,55999.92999999999,571199.2859999998,
304,5,Dist_0082,55999.92999999999,571199.2859999998,
305,5,Dist_0083,55999.92999999999,571199.2859999998,
306,5,Dist_0084,55999.92999999999,571199.2859999998,
307,5,Dist_0085,55999.92999999999,571199.2859999998,
308,5,Dist_0086,55999.92999999999,571199.2859999998,
309,5,Dist_0087,55999.92999999999,571199.2859999998,
310,5,Dist_0088,55999.92999999999,571199.2859999998,
311,5,Dist_0089,55999.92999999999,571199.2859999998,
312,5,Dist_0090,55999.92999999999,571199.2859999998,
313,5,Dist_0091,55999.92999999999,571199.2859999998,
314,5,Dist_0092,55999.92999999999,571199.2859999998,
315,5,Dist_0093,55999.92999999999,571199.2859999998,
316,5,Dist_0094,55999.92999999999,571199.2859999998,
317,5,Dist_0095,55999.92999999999,571199.2859999998,
318,5,Dist_0096,55999.92999999999,571199.2859999998,
319,5,Dist_0097,55999.92999999999,571199.2859999998,
320,5,Dist_0099,55999.92999999999,571199.2859999998,
321,5,Dist_0100,55999.92999999999,571199.2859999998,
322,5,Dist_0101,55999.92999999999,571199.2859999998,
323,5,Dist_0102,55999.92999999999,571199.2859999998,
324,5,Dist_0103,55999.92999999999,571199.2859999998,
325,5,Dist_0104,55999.92999999999,571199.2859999998,
326,5,Dist_0105,55999.92999999999,571199.2859999998,
327,5,Dist_0106,55999.92999999999,571199.2859999998,
328,5,Dist_0107,55999.92999999999,571199.2859999998,
329,5,Dist_0108,55999.92999999999,571199.2859999998,
330,5,Dist_0109,55999.92999999999,571199.2859999998,
331,5,Dist_0110,55999.92999999999,571199.2859999998,
332,5,Dist_0111,55999.92999999999,571199.2859999998,
333,6,Part_0113,55999.92999999999,559999.2999999999,
334,6,Part_0252,55999.92999999999,559999.2999999999,
335,7,Manuf_0145,55999.92999999999,391999.50999999995,
336,7,Manuf_0204,55999.92999999999,391999.50999999995,
337,8,Manuf_0097,55999.92999999999,391999.50999999995,
338,8,Manuf_0098,55999.92999999999,391999.50999999995,
339,8,Manuf_0099,55999.92999999999,391999.50999999995,
340,8,Manuf_0100,55999.92999999999,391999.50999999995,
341,8,Manuf_0101,55999.92999999999,391999.50999999995,
342,8,Manuf_0102,55999.92999999999,391999.50999999995,
343,8,Manuf_0103,55999.92999999999,391999.50999999995,
344,8,Manuf_0104,55999.92999999999,391999.50999999995,
345,8,Manuf_0105,55999.92999999999,391999.50999999995,
346,8,Manuf_0106,55999.92999999999,391999.50999999995,
347,8,Manuf_0107,55999.92999999999,391999.50999999995,
348,8,Manuf_0108,55999.92999999999,391999.50999999995,
349,8,Manuf_0109,55999.92999999999,391999.50999999995,
350,8,Manuf_0110,55999.92999999999,391999.50999999995,
351,8,Manuf_0111,55999.92999999999,391999.50999999995,
352,8,Manuf_0112,55999.92999999999,391999.50999999995,
353,8,Manuf_0113,55999.92999999999,391999.50999999995,
354,8,Manuf_0114,55999.92999999999,391999.50999999995,
355,8,Manuf_0115,55999.92999999999,391999.50999999995,
356,8,Manuf_0116,55999.92999999999,391999.50999999995,
357,8,Manuf_0117,55999.92999999999,391999.50999999995,
358,8,Manuf_0118,55999.92999999999,391999.50999999995,
359,8,Manuf_0119,55999.92999999999,391999.50999999995,
360,8,Manuf_0120,55999.92999999999,391999.50999999995,
361,8,Manuf_0121,55999.92999999999,391999.50999999995,
362,8,Manuf_0122,55999.92999999999,391999.50999999995,
363,8,Manuf_0123,55999.92999999999,391999.50999999995,
364,8,Manuf_0124,55999.92999999999,391999.50999999995,
365,8,Manuf_0125,55999.92999999999,391999.50999999995,
366,8,Manuf_0126,55999.92999999999,391999.50999999995,
367,8,Manuf_0127,55999.92999999999,391999.50999999995,
368,8,Manuf_0128,55999.92999999999,391999.50999999995,
369,8,Manuf_0129,55999.92999999999,391999.50999999995,
370,8,Manuf_0130,55999.92999999999,391999.50999999995,
371,8,Manuf_0131,55999.92999999999,391999.50999999995,
372,8,Manuf_0132,55999.92999999999,391999.50999999995,
373,8,Manuf_0133,55999.92999999999,391999.50999999995,
374,8,Manuf_0134,55999.92999999999,391999.50999999995,
375,8,Manuf_0135,55999.92999999999,391999.50999999995,
376,8,Manuf_0136,55999.92999999999,391999.50999999995,
377,8,Manuf_0137,55999.92999999999,391999.50999999995,
378,8,Manuf_0138,55999.92999999999,391999.50999999995,
379,8,Manuf_0139,55999.92999999999,391999.50999999995,
380,8,Manuf_0140,55999.92999999999,391999.50999999995,
381,8,Manuf_0141,55999.92999999999,391999.50999999995,
382,8,Manuf_0142,55999.92999999999,391999.50999999995,
383,8,Manuf_0143,55999.92999999999,391999.50999999995,
384,8,Manuf_0144,55999.92999999999,391999.50999999995,
385,8,Manuf_0146,55999.92999999999,391999.50999999995,
386,8,Manuf_0147,55999.92999999999,391999.50999999995,
387,8,Manuf_0148,55999.92999999999,391999.50999999995,
388,8,Manuf_0149,55999.92999999999,391999.50999999995,
389,8,Manuf_0150,55999.92999999999,391999.50999999995,
390,8,Manuf_0151,55999.92999999999,391999.50999999995,
391,8,Manuf_0152,55999.92999999999,391999.50999999995,
