,plnt,prod,ub,pipeline,demand
0,0,Manuf_0100,4074.0,16296.0,75.0
1,0,Manuf_0101,4074.0,16296.0,480.0
2,1,Manuf_0100,4074.0,16296.0,75.0
3,1,Manuf_0103,4074.0,12222.0,540.0
4,2,Manuf_0099,4074.0,16296.0,267.0
5,2,Manuf_0102,4074.0,24444.0,621.0
6,2,Manuf_0104,4074.0,16296.0,109.0
7,2,Manuf_0105,4074.0,20370.0,400.0
8,2,Manuf_0106,4074.0,16296.0,553.0
9,2,Manuf_0107,4074.0,16296.0,487.0
10,2,Manuf_0108,4074.0,12222.0,467.0
11,3,Manuf_0061,4074.0,52962.0,
12,3,Manuf_0084,4074.0,44814.0,
13,4,Manuf_0027,4074.0,77406.0,
14,4,Manuf_0049,4074.0,77406.0,
15,5,Manuf_0001,4074.0,57036.0,
16,5,Manuf_0002,4074.0,61110.0,
17,5,Manuf_0003,4074.0,57036.0,
18,5,Manuf_0004,4074.0,48888.0,
19,5,Manuf_0005,4074.0,81480.0,
20,5,Manuf_0006,4074.0,61110.0,
21,5,Manuf_0007,4074.0,69258.0,
22,5,Manuf_0008,4074.0,36666.0,
23,5,Manuf_0009,4074.0,57036.0,
24,5,Manuf_0010,4074.0,48888.0,
25,5,Manuf_0011,4074.0,77406.0,
26,5,Manuf_0012,4074.0,52962.0,
27,5,Manuf_0013,4074.0,48888.0,
28,5,Manuf_0014,4074.0,36666.0,
29,5,Manuf_0015,4074.0,57036.0,
30,5,Manuf_0016,4074.0,48888.0,
31,5,Manuf_0017,4074.0,36666.0,
32,5,Manuf_0018,4074.0,48888.0,
33,5,Manuf_0019,4074.0,69258.0,
34,5,Manuf_0020,4074.0,52962.0,
35,5,Manuf_0021,4074.0,73332.0,
36,5,Manuf_0022,4074.0,32592.0,
37,5,Manuf_0023,4074.0,36666.0,
38,5,Manuf_0024,4074.0,77406.0,
39,5,Manuf_0025,4074.0,69258.0,
40,5,Manuf_0026,4074.0,48888.0,
41,5,Manuf_0028,4074.0,69258.0,
42,5,Manuf_0029,4074.0,40740.0,
43,5,Manuf_0030,4074.0,52962.0,
44,5,Manuf_0031,4074.0,40740.0,
45,5,Manuf_0032,4074.0,65184.0,
46,5,Manuf_0033,4074.0,44814.0,
47,5,Manuf_0034,4074.0,36666.0,
48,5,Manuf_0035,4074.0,57036.0,
49,5,Manuf_0036,4074.0,57036.0,
50,5,Manuf_0037,4074.0,52962.0,
51,5,Manuf_0038,4074.0,32592.0,
52,5,Manuf_0039,4074.0,48888.0,
53,5,Manuf_0040,4074.0,52962.0,
54,5,Manuf_0041,4074.0,57036.0,
55,5,Manuf_0042,4074.0,61110.0,
56,5,Manuf_0043,4074.0,69258.0,
57,5,Manuf_0044,4074.0,52962.0,
58,5,Manuf_0045,4074.0,57036.0,
59,5,Manuf_0046,4074.0,73332.0,
60,5,Manuf_0047,4074.0,44814.0,
61,5,Manuf_0048,4074.0,81480.0,
62,5,Manuf_0050,4074.0,44814.0,
63,5,Manuf_0051,4074.0,57036.0,
64,5,Manuf_0052,4074.0,81480.0,
65,5,Manuf_0053,4074.0,57036.0,
66,5,Manuf_0054,4074.0,73332.0,
67,5,Manuf_0055,4074.0,57036.0,
68,5,Manuf_0056,4074.0,77406.0,
69,5,Manuf_0057,4074.0,61110.0,
70,5,Manuf_0058,4074.0,48888.0,
71,5,Manuf_0059,4074.0,61110.0,
72,5,Manuf_0060,4074.0,52962.0,
73,5,Manuf_0062,4074.0,52962.0,
74,5,Manuf_0063,4074.0,81480.0,
75,5,Manuf_0064,4074.0,57036.0,
76,5,Manuf_0065,4074.0,52962.0,
77,5,Manuf_0066,4074.0,52962.0,
78,5,Manuf_0067,4074.0,57036.0,
79,5,Manuf_0068,4074.0,73332.0,
80,5,Manuf_0069,4074.0,65184.0,
81,5,Manuf_0070,4074.0,57036.0,
82,5,Manuf_0071,4074.0,57036.0,
83,5,Manuf_0072,4074.0,44814.0,
84,5,Manuf_0073,4074.0,52962.0,
85,5,Manuf_0074,4074.0,57036.0,
86,5,Manuf_0075,4074.0,77406.0,
87,5,Manuf_0076,4074.0,48888.0,
88,5,Manuf_0077,4074.0,36666.0,
89,5,Manuf_0078,4074.0,28518.0,
90,5,Manuf_0079,4074.0,52962.0,
91,5,Manuf_0080,4074.0,69258.0,
92,5,Manuf_0081,4074.0,48888.0,
93,5,Manuf_0082,4074.0,69258.0,
94,5,Manuf_0083,4074.0,69258.0,
95,5,Manuf_0085,4074.0,77406.0,
96,5,Manuf_0086,4074.0,69258.0,
97,5,Manuf_0087,4074.0,73332.0,
98,5,Manuf_0088,4074.0,48888.0,
99,5,Manuf_0089,4074.0,57036.0,
100,5,Manuf_0090,4074.0,40740.0,
101,5,Manuf_0091,4074.0,65184.0,
102,5,Manuf_0092,4074.0,73332.0,
103,5,Manuf_0093,4074.0,65184.0,
104,5,Manuf_0094,4074.0,36666.0,
105,5,Manuf_0095,4074.0,52962.0,
106,5,Manuf_0096,4074.0,52962.0,
107,5,Manuf_0097,4074.0,48888.0,
108,5,Manuf_0098,4074.0,73332.0,
