,child,parent,units
0,Dist_0001,Dist_0036,1
1,Dist_0002,Dist_0037,1
2,Dist_0003,Dist_0038,1
3,Dist_0003,Dist_0039,1
4,Dist_0004,Dist_0040,1
5,Dist_0005,Dist_0041,1
6,Dist_0005,Dist_0042,1
7,Dist_0006,Dist_0043,1
8,Dist_0006,Dist_0044,1
9,Dist_0007,Dist_0045,1
10,Dist_0007,Dist_0046,1
11,Dist_0008,Dist_0047,1
12,Dist_0009,Dist_0048,1
13,Dist_0010,Dist_0049,1
14,Dist_0011,Dist_0050,1
15,Dist_0012,Dist_0051,1
16,Dist_0013,Dist_0052,1
17,Dist_0014,Dist_0053,1
18,Dist_0014,Dist_0054,1
19,Dist_0015,Dist_0055,1
20,Dist_0016,Dist_0056,1
21,Dist_0017,Dist_0057,1
22,Dist_0018,Dist_0058,1
23,Dist_0018,Dist_0059,1
24,Dist_0019,Dist_0060,1
25,Dist_0019,Dist_0061,1
26,Dist_0020,Dist_0062,1
27,Dist_0021,Dist_0063,1
28,Dist_0022,Dist_0064,1
29,Dist_0023,Dist_0065,1
30,Dist_0024,Dist_0066,1
31,Dist_0025,Dist_0067,1
32,Dist_0026,Dist_0068,1
33,Dist_0027,Dist_0069,1
34,Dist_0028,Dist_0070,1
35,Dist_0029,Dist_0071,1
36,Dist_0030,Dist_0072,1
37,Dist_0031,Dist_0073,1
38,Dist_0032,Dist_0074,1
39,Dist_0033,Dist_0075,1
40,Dist_0034,Dist_0076,1
41,Dist_0035,Dist_0077,1
42,Manuf_0001,Manuf_0010,1
43,Manuf_0002,Manuf_0023,1
44,Manuf_0003,Manuf_0024,1
45,Manuf_0004,Manuf_0027,1
46,Manuf_0005,Manuf_0029,1
47,Manuf_0005,Manuf_0030,1
48,Manuf_0005,Manuf_0031,1
49,Manuf_0006,Manuf_0029,1
50,Manuf_0007,Manuf_0029,1
51,Manuf_0007,Manuf_0030,1
52,Manuf_0008,Manuf_0031,1
53,Manuf_0009,Manuf_0030,1
54,Manuf_0009,Manuf_0031,1
55,Manuf_0010,Manuf_0032,1
56,Manuf_0011,Manuf_0032,1
57,Manuf_0011,Manuf_0033,1
58,Manuf_0011,Manuf_0034,1
59,Manuf_0011,Manuf_0035,1
60,Manuf_0011,Manuf_0036,1
61,Manuf_0011,Manuf_0037,1
62,Manuf_0011,Manuf_0038,1
63,Manuf_0011,Manuf_0039,1
64,Manuf_0011,Manuf_0040,1
65,Manuf_0011,Manuf_0041,1
66,Manuf_0011,Manuf_0042,1
67,Manuf_0011,Manuf_0043,1
68,Manuf_0011,Manuf_0044,1
69,Manuf_0011,Manuf_0045,1
70,Manuf_0011,Manuf_0047,1
71,Manuf_0011,Manuf_0048,1
72,Manuf_0012,Manuf_0046,1
73,Manuf_0013,Manuf_0039,1
74,Manuf_0014,Manuf_0032,1
75,Manuf_0015,Manuf_0032,1
76,Manuf_0016,Manuf_0035,1
77,Manuf_0016,Manuf_0036,1
78,Manuf_0017,Manuf_0046,1
79,Manuf_0018,Manuf_0032,1
80,Manuf_0018,Manuf_0033,1
81,Manuf_0018,Manuf_0034,1
82,Manuf_0018,Manuf_0035,1
83,Manuf_0018,Manuf_0036,1
84,Manuf_0018,Manuf_0037,1
85,Manuf_0018,Manuf_0038,1
86,Manuf_0018,Manuf_0039,1
87,Manuf_0018,Manuf_0040,1
88,Manuf_0018,Manuf_0041,1
89,Manuf_0018,Manuf_0042,1
90,Manuf_0018,Manuf_0043,1
91,Manuf_0018,Manuf_0044,1
92,Manuf_0018,Manuf_0045,1
93,Manuf_0018,Manuf_0047,1
94,Manuf_0018,Manuf_0048,1
95,Manuf_0019,Manuf_0032,1
96,Manuf_0019,Manuf_0033,1
97,Manuf_0019,Manuf_0034,1
98,Manuf_0019,Manuf_0040,1
99,Manuf_0019,Manuf_0041,1
100,Manuf_0019,Manuf_0043,1
101,Manuf_0019,Manuf_0046,1
102,Manuf_0019,Manuf_0047,1
103,Manuf_0019,Manuf_0048,1
104,Manuf_0020,Manuf_0034,1
105,Manuf_0020,Manuf_0035,1
106,Manuf_0020,Manuf_0036,1
107,Manuf_0020,Manuf_0037,1
108,Manuf_0020,Manuf_0038,1
109,Manuf_0020,Manuf_0039,1
110,Manuf_0020,Manuf_0043,1
111,Manuf_0020,Manuf_0044,1
112,Manuf_0020,Manuf_0045,1
113,Manuf_0020,Manuf_0046,1
114,Manuf_0021,Manuf_0032,1
115,Manuf_0021,Manuf_0033,1
116,Manuf_0021,Manuf_0047,1
117,Manuf_0022,Manuf_0040,1
118,Manuf_0022,Manuf_0041,1
119,Manuf_0022,Manuf_0042,1
120,Manuf_0022,Manuf_0048,1
121,Manuf_0023,Manuf_0044,1
122,Manuf_0024,Manuf_0045,1
123,Manuf_0025,Manuf_0032,1
124,Manuf_0025,Manuf_0033,1
125,Manuf_0025,Manuf_0034,1
126,Manuf_0025,Manuf_0035,1
127,Manuf_0025,Manuf_0036,1
128,Manuf_0025,Manuf_0040,1
129,Manuf_0025,Manuf_0041,1
130,Manuf_0025,Manuf_0042,1
131,Manuf_0025,Manuf_0043,1
132,Manuf_0025,Manuf_0046,1
133,Manuf_0025,Manuf_0047,1
134,Manuf_0025,Manuf_0048,1
135,Manuf_0026,Manuf_0040,1
136,Manuf_0026,Manuf_0041,1
137,Manuf_0026,Manuf_0042,1
138,Manuf_0026,Manuf_0043,1
139,Manuf_0026,Manuf_0046,1
140,Manuf_0026,Manuf_0048,1
141,Manuf_0027,Manuf_0037,1
142,Manuf_0027,Manuf_0038,1
143,Manuf_0027,Manuf_0039,1
144,Manuf_0028,Manuf_0032,1
145,Manuf_0028,Manuf_0033,1
146,Manuf_0028,Manuf_0034,1
147,Manuf_0028,Manuf_0035,1
148,Manuf_0028,Manuf_0047,1
149,Manuf_0029,Manuf_0046,1
150,Manuf_0030,Manuf_0034,1
151,Manuf_0030,Manuf_0035,1
152,Manuf_0030,Manuf_0036,1
153,Manuf_0030,Manuf_0037,1
154,Manuf_0030,Manuf_0038,1
155,Manuf_0030,Manuf_0039,1
156,Manuf_0030,Manuf_0043,1
157,Manuf_0030,Manuf_0044,1
158,Manuf_0030,Manuf_0045,1
159,Manuf_0031,Manuf_0032,1
160,Manuf_0031,Manuf_0033,1
161,Manuf_0031,Manuf_0040,1
162,Manuf_0031,Manuf_0041,1
163,Manuf_0031,Manuf_0042,1
164,Manuf_0031,Manuf_0047,1
165,Manuf_0031,Manuf_0048,1
166,Manuf_0032,Dist_0001,1
167,Manuf_0032,Dist_0002,1
168,Manuf_0033,Dist_0003,1
169,Manuf_0033,Dist_0004,1
170,Manuf_0033,Dist_0005,1
171,Manuf_0034,Dist_0006,1
172,Manuf_0034,Dist_0007,1
173,Manuf_0035,Dist_0008,1
174,Manuf_0035,Dist_0009,1
175,Manuf_0036,Dist_0010,1
176,Manuf_0036,Dist_0011,1
177,Manuf_0037,Dist_0012,1
178,Manuf_0037,Dist_0013,1
179,Manuf_0038,Dist_0014,1
180,Manuf_0038,Dist_0015,1
181,Manuf_0039,Dist_0016,1
182,Manuf_0039,Dist_0017,1
183,Manuf_0040,Dist_0018,1
184,Manuf_0040,Dist_0019,1
185,Manuf_0041,Dist_0020,1
186,Manuf_0041,Dist_0021,1
187,Manuf_0042,Dist_0022,1
188,Manuf_0042,Dist_0023,1
189,Manuf_0043,Dist_0024,1
190,Manuf_0043,Dist_0025,1
191,Manuf_0044,Dist_0026,1
192,Manuf_0044,Dist_0027,1
193,Manuf_0045,Dist_0028,1
194,Manuf_0045,Dist_0029,1
195,Manuf_0046,Dist_0030,1
196,Manuf_0046,Dist_0031,1
197,Manuf_0047,Dist_0032,1
198,Manuf_0047,Dist_0033,1
199,Manuf_0048,Dist_0034,1
200,Manuf_0048,Dist_0035,1
201,Part_0001,Manuf_0001,1
202,Part_0001,Manuf_0011,1
203,Part_0001,Manuf_0012,1
204,Part_0001,Manuf_0017,1
205,Part_0001,Manuf_0018,1
206,Part_0001,Manuf_0032,1
207,Part_0002,Manuf_0003,1
208,Part_0002,Manuf_0023,1
209,Part_0002,Manuf_0025,1
210,Part_0002,Manuf_0027,1
211,Part_0002,Manuf_0032,1
212,Part_0002,Manuf_0033,1
213,Part_0002,Manuf_0034,1
214,Part_0002,Manuf_0035,1
215,Part_0002,Manuf_0036,1
216,Part_0002,Manuf_0037,1
217,Part_0002,Manuf_0038,1
218,Part_0002,Manuf_0039,1
219,Part_0002,Manuf_0040,1
220,Part_0002,Manuf_0041,1
221,Part_0002,Manuf_0042,1
222,Part_0002,Manuf_0043,1
223,Part_0002,Manuf_0044,1
224,Part_0002,Manuf_0045,1
225,Part_0002,Manuf_0046,1
226,Part_0002,Manuf_0047,1
227,Part_0002,Manuf_0048,1
228,Part_0003,Manuf_0024,1
229,Part_0003,Manuf_0027,1
230,Part_0003,Manuf_0032,1
231,Part_0003,Manuf_0033,1
232,Part_0003,Manuf_0034,1
233,Part_0003,Manuf_0035,1
234,Part_0003,Manuf_0036,1
235,Part_0003,Manuf_0037,1
236,Part_0003,Manuf_0038,1
237,Part_0003,Manuf_0039,1
238,Part_0003,Manuf_0040,1
239,Part_0003,Manuf_0041,1
240,Part_0003,Manuf_0042,1
241,Part_0003,Manuf_0043,1
242,Part_0003,Manuf_0044,1
243,Part_0003,Manuf_0046,1
244,Part_0003,Manuf_0047,1
245,Part_0003,Manuf_0048,1
246,Part_0004,Manuf_0023,1
247,Part_0004,Manuf_0044,1
248,Part_0005,Manuf_0027,1
249,Part_0005,Manuf_0037,1
250,Part_0005,Manuf_0038,1
251,Part_0005,Manuf_0039,1
252,Part_0006,Manuf_0003,1
253,Part_0006,Manuf_0025,1
254,Part_0006,Manuf_0032,1
255,Part_0006,Manuf_0033,1
256,Part_0006,Manuf_0034,1
257,Part_0006,Manuf_0035,1
258,Part_0006,Manuf_0036,1
259,Part_0006,Manuf_0040,1
260,Part_0006,Manuf_0041,1
261,Part_0006,Manuf_0042,1
262,Part_0006,Manuf_0043,1
263,Part_0006,Manuf_0045,1
264,Part_0006,Manuf_0046,1
265,Part_0006,Manuf_0047,1
266,Part_0006,Manuf_0048,1
267,Part_0007,Manuf_0001,1
268,Part_0007,Manuf_0005,1
269,Part_0007,Manuf_0032,1
270,Part_0008,Manuf_0002,1
271,Part_0009,Manuf_0002,1
272,Part_0010,Manuf_0003,1
273,Part_0011,Manuf_0003,1
274,Part_0012,Manuf_0003,1
275,Part_0012,Manuf_0025,1
276,Part_0013,Manuf_0003,1
277,Part_0013,Manuf_0025,1
278,Part_0014,Manuf_0004,1
279,Part_0015,Manuf_0004,1
280,Part_0016,Manuf_0029,1
281,Part_0016,Manuf_0030,1
282,Part_0016,Manuf_0031,1
283,Part_0017,Manuf_0007,1
284,Part_0017,Manuf_0029,1
285,Part_0017,Manuf_0030,1
286,Part_0017,Manuf_0031,1
287,Part_0018,Manuf_0007,1
288,Part_0019,Manuf_0007,1
289,Part_0019,Manuf_0008,1
290,Part_0020,Manuf_0007,1
291,Part_0020,Manuf_0008,1
292,Part_0021,Manuf_0007,1
293,Part_0021,Manuf_0008,1
294,Part_0022,Manuf_0008,1
295,Part_0023,Manuf_0009,1
296,Part_0024,Manuf_0010,1
297,Part_0025,Manuf_0011,1
298,Part_0025,Manuf_0012,1
299,Part_0026,Manuf_0013,1
300,Part_0027,Manuf_0013,1
301,Part_0028,Manuf_0013,1
302,Part_0029,Manuf_0014,1
303,Part_0029,Manuf_0015,1
304,Part_0030,Manuf_0016,1
305,Part_0031,Manuf_0016,1
306,Part_0031,Manuf_0019,1
307,Part_0032,Manuf_0016,1
308,Part_0032,Manuf_0019,1
309,Part_0033,Manuf_0006,1
310,Part_0033,Manuf_0017,1
311,Part_0033,Manuf_0018,1
312,Part_0034,Manuf_0016,1
313,Part_0034,Manuf_0019,1
314,Part_0035,Manuf_0019,1
315,Part_0036,Manuf_0020,1
316,Part_0036,Manuf_0021,1
317,Part_0036,Manuf_0022,1
318,Part_0037,Manuf_0020,1
319,Part_0037,Manuf_0021,1
320,Part_0037,Manuf_0022,1
321,Part_0038,Manuf_0020,1
322,Part_0038,Manuf_0022,1
323,Part_0039,Manuf_0020,1
324,Part_0039,Manuf_0021,1
325,Part_0039,Manuf_0022,1
326,Part_0040,Manuf_0020,1
327,Part_0040,Manuf_0021,1
328,Part_0040,Manuf_0022,1
329,Part_0041,Manuf_0020,1
330,Part_0041,Manuf_0021,1
331,Part_0041,Manuf_0022,1
332,Part_0042,Manuf_0020,1
333,Part_0043,Manuf_0021,1
334,Part_0044,Manuf_0020,1
