,plnt,prod,ub,pipeline,demand
0,0,Dist_0065,1137.78,4551.12,14.63
1,0,Dist_0079,1137.78,3413.34,8.63
2,1,Dist_0063,1137.78,4551.12,14.35
3,1,Dist_0069,1137.78,4551.12,15.23
4,2,Dist_0061,1137.78,3413.34,7.36
5,2,Dist_0062,1137.78,4551.12,28.81
6,2,Dist_0064,1137.78,4551.12,14.91
7,2,Dist_0066,1137.78,3413.34,12.75
8,2,Dist_0067,1137.78,5688.9,17.15
9,2,Dist_0068,1137.78,2275.56,12.95
10,2,Dist_0070,1137.78,3413.34,11.83
11,2,Dist_0071,1137.78,4551.12,25.65
12,2,Dist_0072,1137.78,2275.56,25.85
13,2,Dist_0073,1137.78,5688.9,27.53
14,2,Dist_0074,1137.78,2275.56,28.09
15,2,Dist_0075,1137.78,4551.12,8.39
16,2,Dist_0076,1137.78,3413.34,7.44
17,2,Dist_0077,1137.78,3413.34,11.75
18,2,Dist_0078,1137.78,4551.12,8.39
19,2,Dist_0080,1137.78,3413.34,6.72
20,2,Dist_0081,1137.78,3413.34,14.71
21,2,Dist_0082,1137.78,3413.34,10.67
22,2,Dist_0083,1137.78,3413.34,14.55
23,2,Dist_0084,1137.78,4551.12,16.43
24,3,Dist_0041,1137.78,9102.24,
25,3,Dist_0043,1137.78,10240.02,7.91
26,4,Dist_0037,1137.78,13653.36,
27,4,Dist_0054,1137.78,2275.56,27.17
28,5,Dist_0013,1137.78,11377.8,
29,5,Dist_0014,1137.78,5688.9,26.13
30,5,Dist_0015,1137.78,6826.68,10.92
31,5,Dist_0016,1137.78,3413.34,21.35
32,5,Dist_0017,1137.78,7964.46,
33,5,Dist_0018,1137.78,4551.12,27.69
34,5,Dist_0019,1137.78,4551.12,26.73
35,5,Dist_0020,1137.78,11377.8,20.43
36,5,Dist_0021,1137.78,10240.02,
37,5,Dist_0022,1137.78,3413.34,27.17
38,5,Dist_0023,1137.78,7964.46,26.25
39,5,Dist_0024,1137.78,5688.9,23.73
40,5,Dist_0025,1137.78,7964.46,
41,5,Dist_0026,1137.78,4551.12,27.61
42,5,Dist_0027,1137.78,9102.24,26.65
43,5,Dist_0028,1137.78,5688.9,23.69
44,5,Dist_0029,1137.78,12515.58,
45,5,Dist_0030,1137.78,6826.68,26.09
46,5,Dist_0031,1137.78,9102.24,27.05
47,5,Dist_0032,1137.78,6826.68,17.98
48,5,Dist_0033,1137.78,12515.58,
49,5,Dist_0034,1137.78,5688.9,9.14
50,5,Dist_0035,1137.78,6826.68,24.01
51,5,Dist_0036,1137.78,7964.46,23.85
52,5,Dist_0038,1137.78,7964.46,10.17
53,5,Dist_0039,1137.78,5688.9,24.01
54,5,Dist_0040,1137.78,2275.56,8.39
55,5,Dist_0042,1137.78,5688.9,19.69
56,5,Dist_0044,1137.78,3413.34,15.83
57,5,Dist_0045,1137.78,11377.8,
58,5,Dist_0046,1137.78,7964.46,19.95
59,5,Dist_0047,1137.78,10240.02,12.59
60,5,Dist_0048,1137.78,6826.68,11.51
61,5,Dist_0049,1137.78,13653.36,
62,5,Dist_0050,1137.78,2275.56,25.89
63,5,Dist_0051,1137.78,7964.46,23.65
64,5,Dist_0052,1137.78,3413.34,25.66
65,5,Dist_0053,1137.78,9102.24,
66,5,Dist_0055,1137.78,10240.02,27.41
67,5,Dist_0056,1137.78,7964.46,23.57
68,5,Dist_0057,1137.78,6826.68,
69,5,Dist_0058,1137.78,7964.46,21.36
70,5,Dist_0059,1137.78,7964.46,26.09
71,5,Dist_0060,1137.78,4551.12,25.69
72,6,Dist_0001,1137.78,13653.36,
73,6,Dist_0008,1137.78,13653.36,
74,7,Dist_0007,1137.78,21617.82,
75,7,Dist_0012,1137.78,14791.14,
76,8,Dist_0001,1137.78,13653.36,
77,8,Dist_0002,1137.78,18204.48,
78,8,Dist_0003,1137.78,13653.36,
79,8,Dist_0004,1137.78,12515.58,
80,8,Dist_0005,1137.78,19342.26,
