,plnt,prod,ub,pipeline,demand
0,0,Retail_0003,2028.0,10140.0,87.0
1,0,Retail_0010,2028.0,10140.0,165.0
2,1,Retail_0002,2028.0,10140.0,70.0
3,1,Retail_0005,2028.0,10140.0,300.0
4,2,Retail_0001,2028.0,10140.0,250.0
5,2,Retail_0002,2028.0,10140.0,70.0
6,2,Retail_0004,2028.0,10140.0,50.0
7,2,Retail_0006,2028.0,10140.0,150.0
8,2,Retail_0007,2028.0,10140.0,180.0
9,2,Retail_0008,2028.0,10140.0,176.0
10,2,Retail_0009,2028.0,10140.0,140.0
11,2,Retail_0011,2028.0,10140.0,150.0
12,2,Retail_0012,2028.0,10140.0,240.0
13,3,Dist_0008,2028.0,20280.0,
14,3,Dist_0012,2028.0,20280.0,
15,4,Dist_0007,2028.0,20280.0,
16,4,Dist_0011,2028.0,20280.0,
17,5,Dist_0001,2028.0,20280.0,
18,5,Dist_0002,2028.0,20280.0,
19,5,Dist_0003,2028.0,20280.0,
20,5,Dist_0004,2028.0,20280.0,
21,5,Dist_0005,2028.0,20280.0,
22,5,Dist_0006,2028.0,20280.0,
23,5,Dist_0009,2028.0,20280.0,
24,5,Dist_0010,2028.0,20280.0,
25,6,Manuf_0017,2028.0,30420.0,
26,6,Part_0416,2028.0,60840.0,
27,7,Part_0403,2028.0,91260.0,
28,7,Part_0409,2028.0,81120.0,
29,8,Manuf_0014,2028.0,40560.0,
30,8,Manuf_0015,2028.0,30420.0,
31,8,Manuf_0016,2028.0,20280.0,
32,8,Manuf_0018,2028.0,20280.0,
33,8,Manuf_0019,2028.0,50700.0,
34,8,Manuf_0020,2028.0,40560.0,
35,8,Manuf_0021,2028.0,50700.0,
36,8,Manuf_0022,2028.0,30420.0,
37,8,Manuf_0023,2028.0,30420.0,
38,8,Manuf_0024,2028.0,50700.0,
39,8,Manuf_0025,2028.0,50700.0,
40,8,Manuf_0026,2028.0,40560.0,
41,8,Manuf_0027,2028.0,40560.0,
42,8,Manuf_0028,2028.0,20280.0,
43,8,Manuf_0029,2028.0,40560.0,
44,8,Manuf_0030,2028.0,30420.0,
45,8,Manuf_0031,2028.0,40560.0,
46,8,Manuf_0032,2028.0,30420.0,
47,8,Manuf_0033,2028.0,50700.0,
48,8,Manuf_0034,2028.0,20280.0,
49,8,Manuf_0035,2028.0,20280.0,
50,8,Manuf_0036,2028.0,30420.0,
51,8,Manuf_0037,2028.0,50700.0,
52,8,Manuf_0038,2028.0,40560.0,
53,8,Part_0378,2028.0,60840.0,
54,8,Part_0380,2028.0,91260.0,
55,8,Part_0381,2028.0,60840.0,
56,8,Part_0382,2028.0,81120.0,
57,8,Part_0383,2028.0,91260.0,
58,8,Part_0384,2028.0,70980.0,
59,8,Part_0385,2028.0,60840.0,
60,8,Part_0386,2028.0,70980.0,
61,8,Part_0387,2028.0,70980.0,
62,8,Part_0388,2028.0,70980.0,
63,8,Part_0389,2028.0,91260.0,
64,8,Part_0390,2028.0,70980.0,
65,8,Part_0391,2028.0,91260.0,
66,8,Part_0392,2028.0,70980.0,
67,8,Part_0393,2028.0,60840.0,
68,8,Part_0394,2028.0,60840.0,
69,8,Part_0395,2028.0,70980.0,
70,8,Part_0396,2028.0,91260.0,
71,8,Part_0397,2028.0,91260.0,
72,8,Part_0398,2028.0,81120.0,
73,8,Part_0399,2028.0,70980.0,
74,8,Part_0400,2028.0,81120.0,
75,8,Part_0401,2028.0,81120.0,
76,8,Part_0402,2028.0,91260.0,
77,8,Part_0404,2028.0,60840.0,
78,8,Part_0405,2028.0,60840.0,
79,8,Part_0406,2028.0,81120.0,
