,child,parent,units
0,Manuf_0001,Manuf_0011,1
1,Manuf_0002,Manuf_0013,1
2,Manuf_0003,Manuf_0015,1
3,Manuf_0004,Manuf_0015,1
4,Manuf_0005,Manuf_0015,1
5,Manuf_0006,Manuf_0016,1
6,Manuf_0007,Manuf_0016,1
7,Manuf_0008,Manuf_0030,1
8,Manuf_0009,Manuf_0030,1
9,Manuf_0010,Manuf_0029,1
10,Manuf_0011,Manuf_0030,1
11,Manuf_0012,Manuf_0037,1
12,Manuf_0013,Manuf_0038,1
13,Manuf_0014,Manuf_0039,1
14,Manuf_0015,Manuf_0040,1
15,Manuf_0016,Manuf_0042,1
16,Manuf_0017,Manuf_0042,1
17,Manuf_0018,Manuf_0042,1
18,Manuf_0019,Manuf_0042,1
19,Manuf_0020,Manuf_0042,1
20,Manuf_0021,Manuf_0055,1
21,Manuf_0022,Manuf_0055,1
22,Manuf_0023,Manuf_0055,1
23,Manuf_0024,Manuf_0055,1
24,Manuf_0025,Manuf_0055,1
25,Manuf_0026,Manuf_0056,1
26,Manuf_0027,Manuf_0056,1
27,Manuf_0028,Manuf_0056,1
28,Manuf_0029,Manuf_0057,1
29,Manuf_0030,Manuf_0057,1
30,Manuf_0030,Retail_0002,1
31,Manuf_0031,Manuf_0058,1
32,Manuf_0032,Manuf_0058,1
33,Manuf_0033,Manuf_0058,1
34,Manuf_0033,Manuf_0061,1
35,Manuf_0034,Manuf_0058,1
36,Manuf_0034,Manuf_0061,1
37,Manuf_0035,Manuf_0058,1
38,Manuf_0035,Manuf_0061,1
39,Manuf_0036,Manuf_0058,1
40,Manuf_0036,Manuf_0061,1
41,Manuf_0037,Manuf_0058,1
42,Manuf_0037,Manuf_0061,1
43,Manuf_0038,Manuf_0058,1
44,Manuf_0038,Manuf_0061,1
45,Manuf_0039,Manuf_0058,1
46,Manuf_0039,Manuf_0061,1
47,Manuf_0040,Manuf_0058,1
48,Manuf_0040,Manuf_0061,1
49,Manuf_0041,Manuf_0058,1
50,Manuf_0041,Manuf_0061,1
51,Manuf_0042,Manuf_0058,1
52,Manuf_0042,Manuf_0061,1
53,Manuf_0043,Manuf_0060,1
54,Manuf_0044,Manuf_0060,1
55,Manuf_0045,Manuf_0060,1
56,Manuf_0046,Manuf_0061,1
57,Manuf_0047,Manuf_0061,1
58,Manuf_0048,Manuf_0061,1
59,Manuf_0049,Manuf_0062,1
60,Manuf_0050,Manuf_0063,1
61,Manuf_0051,Manuf_0063,1
62,Manuf_0052,Manuf_0064,1
63,Manuf_0053,Manuf_0065,1
64,Manuf_0054,Manuf_0065,1
65,Manuf_0055,Retail_0001,1
66,Manuf_0056,Retail_0001,1
67,Manuf_0057,Retail_0001,1
68,Manuf_0058,Retail_0001,1
69,Manuf_0059,Retail_0002,1
70,Manuf_0060,Retail_0002,1
71,Manuf_0061,Retail_0002,1
72,Manuf_0062,Retail_0002,1
73,Manuf_0063,Retail_0002,1
74,Manuf_0064,Retail_0002,1
75,Manuf_0065,Retail_0002,1
76,Part_0001,Manuf_0001,1
77,Part_0002,Manuf_0001,1
78,Part_0003,Manuf_0002,1
