,child,parent,units
0,Manuf_0001,Retail_0001,1
1,Manuf_0002,Retail_0002,1
2,Manuf_0003,Retail_0003,1
3,Manuf_0004,Retail_0004,1
4,Manuf_0005,Retail_0005,1
5,Manuf_0006,Manuf_0654,1
6,Manuf_0006,Manuf_0655,1
7,Manuf_0006,Manuf_0657,1
8,Manuf_0006,Manuf_0664,1
9,Manuf_0006,Manuf_0666,1
10,Manuf_0006,Manuf_0671,1
11,Manuf_0006,Retail_0006,1
12,Manuf_0007,Manuf_0658,1
13,Manuf_0007,Manuf_0662,1
14,Manuf_0007,Manuf_0663,1
15,Manuf_0007,Retail_0007,1
16,Manuf_0008,Manuf_0661,1
17,Manuf_0008,Manuf_0665,1
18,Manuf_0008,Manuf_0667,1
19,Manuf_0008,Manuf_0672,1
20,Manuf_0008,Retail_0008,1
21,Manuf_0009,Manuf_0656,1
22,Manuf_0009,Retail_0009,1
23,Manuf_0010,Retail_0010,1
24,Manuf_0011,Retail_0011,1
25,Manuf_0012,Retail_0012,1
26,Manuf_0013,Retail_0013,1
27,Manuf_0014,Retail_0014,1
28,Manuf_0015,Retail_0015,1
29,Manuf_0016,Retail_0016,1
30,Manuf_0017,Manuf_0659,1
31,Manuf_0017,Manuf_0669,1
32,Manuf_0017,Retail_0017,1
33,Manuf_0018,Retail_0018,1
34,Manuf_0019,Retail_0019,1
35,Manuf_0020,Manuf_0660,1
36,Manuf_0020,Retail_0020,1
37,Manuf_0021,Retail_0021,1
38,Manuf_0022,Retail_0022,1
39,Manuf_0023,Retail_0023,1
40,Manuf_0024,Manuf_0670,1
41,Manuf_0024,Retail_0024,1
42,Manuf_0025,Retail_0025,1
43,Manuf_0026,Retail_0026,1
44,Manuf_0027,Manuf_0668,1
45,Manuf_0027,Retail_0027,1
46,Manuf_0028,Retail_0028,1
47,Manuf_0029,Retail_0029,1
48,Manuf_0030,Retail_0030,1
49,Manuf_0031,Retail_0031,1
50,Manuf_0032,Retail_0032,1
51,Manuf_0033,Retail_0033,1
52,Manuf_0034,Manuf_0593,1
53,Manuf_0034,Manuf_0616,1
54,Manuf_0034,Manuf_0629,1
55,Manuf_0034,Retail_0034,1
56,Manuf_0035,Manuf_0594,1
57,Manuf_0035,Manuf_0600,1
58,Manuf_0035,Manuf_0602,1
59,Manuf_0035,Manuf_0604,1
60,Manuf_0035,Manuf_0607,1
61,Manuf_0035,Manuf_0609,1
62,Manuf_0035,Manuf_0611,1
63,Manuf_0035,Manuf_0617,1
64,Manuf_0035,Manuf_0618,1
65,Manuf_0035,Manuf_0622,1
66,Manuf_0035,Manuf_0634,1
67,Manuf_0035,Manuf_0637,1
68,Manuf_0035,Retail_0035,1
69,Manuf_0036,Manuf_0592,1
70,Manuf_0036,Manuf_0601,1
71,Manuf_0036,Manuf_0608,1
72,Manuf_0036,Manuf_0613,1
73,Manuf_0036,Manuf_0619,1
74,Manuf_0036,Manuf_0641,1
75,Manuf_0036,Manuf_0642,1
76,Manuf_0036,Retail_0036,1
77,Manuf_0037,Retail_0037,1
78,Manuf_0038,Manuf_0633,1
79,Manuf_0038,Manuf_0639,1
80,Manuf_0038,Manuf_0644,1
81,Manuf_0038,Manuf_0650,1
82,Manuf_0038,Retail_0038,1
83,Manuf_0039,Manuf_0603,1
84,Manuf_0039,Retail_0039,1
85,Manuf_0040,Retail_0040,1
86,Manuf_0041,Retail_0041,1
87,Manuf_0042,Manuf_0598,1
88,Manuf_0042,Manuf_0599,1
89,Manuf_0042,Manuf_0612,1
90,Manuf_0042,Manuf_0627,1
91,Manuf_0042,Manuf_0631,1
92,Manuf_0042,Manuf_0632,1
93,Manuf_0042,Retail_0042,1
94,Manuf_0043,Retail_0043,1
95,Manuf_0044,Retail_0044,1
96,Manuf_0045,Retail_0045,1
97,Manuf_0046,Manuf_0588,1
98,Manuf_0046,Manuf_0589,1
99,Manuf_0046,Manuf_0595,1
100,Manuf_0046,Manuf_0605,1
101,Manuf_0046,Manuf_0606,1
102,Manuf_0046,Manuf_0614,1
103,Manuf_0046,Manuf_0620,1
104,Manuf_0046,Manuf_0623,1
105,Manuf_0046,Manuf_0624,1
106,Manuf_0046,Manuf_0626,1
107,Manuf_0046,Manuf_0636,1
108,Manuf_0046,Manuf_0643,1
109,Manuf_0046,Manuf_0651,1
110,Manuf_0046,Manuf_0652,1
111,Manuf_0046,Retail_0046,1
112,Manuf_0047,Retail_0047,1
113,Manuf_0048,Manuf_0610,1
114,Manuf_0048,Manuf_0621,1
115,Manuf_0048,Manuf_0625,1
116,Manuf_0048,Manuf_0647,1
117,Manuf_0048,Retail_0048,1
118,Manuf_0049,Manuf_0596,1
119,Manuf_0049,Retail_0049,1
120,Manuf_0050,Retail_0050,1
121,Manuf_0051,Manuf_0597,1
122,Manuf_0051,Retail_0051,1
123,Manuf_0052,Manuf_0590,1
124,Manuf_0052,Manuf_0653,1
125,Manuf_0052,Retail_0052,1
126,Manuf_0053,Manuf_0615,1
127,Manuf_0053,Manuf_0638,1
128,Manuf_0053,Manuf_0649,1
129,Manuf_0053,Retail_0053,1
130,Manuf_0054,Manuf_0591,1
131,Manuf_0054,Manuf_0630,1
132,Manuf_0054,Manuf_0635,1
133,Manuf_0054,Manuf_0640,1
134,Manuf_0054,Manuf_0646,1
135,Manuf_0054,Manuf_0648,1
136,Manuf_0054,Retail_0054,1
137,Manuf_0055,Manuf_0628,1
138,Manuf_0055,Manuf_0645,1
139,Manuf_0055,Retail_0055,1
140,Manuf_0056,Retail_0056,1
141,Manuf_0057,Retail_0057,1
142,Manuf_0058,Retail_0058,1
143,Manuf_0059,Retail_0059,1
144,Manuf_0060,Retail_0060,1
145,Manuf_0061,Retail_0061,1
146,Manuf_0062,Retail_0062,1
147,Manuf_0063,Retail_0063,1
148,Manuf_0064,Retail_0064,1
149,Manuf_0065,Manuf_0659,1
150,Manuf_0065,Manuf_0665,1
151,Manuf_0065,Manuf_0669,1
152,Manuf_0065,Manuf_0672,1
153,Manuf_0065,Retail_0065,1
154,Manuf_0066,Retail_0066,1
155,Manuf_0067,Retail_0067,1
156,Manuf_0068,Retail_0068,1
157,Manuf_0069,Retail_0069,1
158,Manuf_0070,Retail_0070,1
159,Manuf_0071,Retail_0071,1
160,Manuf_0072,Retail_0072,1
161,Manuf_0073,Retail_0073,1
162,Manuf_0074,Manuf_0594,1
163,Manuf_0074,Manuf_0600,1
164,Manuf_0074,Manuf_0602,1
165,Manuf_0074,Manuf_0603,1
166,Manuf_0074,Manuf_0604,1
167,Manuf_0074,Manuf_0607,1
