,child,parent,units
0,Manuf_0001,Trans_0001,1
1,Manuf_0002,Trans_0002,1
2,Manuf_0003,Trans_0003,1
3,Manuf_0004,Trans_0004,1
4,Manuf_0005,Manuf_0007,1
5,Manuf_0006,Manuf_0008,1
6,Manuf_0007,Manuf_0009,1
7,Manuf_0008,Manuf_0010,1
8,Manuf_0009,Manuf_0011,1
9,Manuf_0009,Manuf_0014,1
10,Manuf_0009,Manuf_0015,1
11,Manuf_0010,Manuf_0023,1
12,Manuf_0010,Manuf_0025,1
13,Manuf_0010,Manuf_0026,1
14,Manuf_0011,Manuf_0049,1
15,Manuf_0011,Manuf_0050,1
16,Manuf_0011,Manuf_0051,1
17,Manuf_0011,Manuf_0053,1
18,Manuf_0011,Manuf_0060,1
19,Manuf_0011,Manuf_0080,1
20,Manuf_0011,Manuf_0082,1
21,Manuf_0011,Manuf_0083,1
22,Manuf_0012,Manuf_0049,1
23,Manuf_0012,Manuf_0052,1
24,Manuf_0012,Manuf_0054,1
25,Manuf_0013,Manuf_0051,1
26,Manuf_0013,Manuf_0053,1
27,Manuf_0014,Manuf_0054,1
28,Manuf_0014,Manuf_0055,1
29,Manuf_0014,Manuf_0061,1
30,Manuf_0015,Manuf_0052,1
31,Manuf_0015,Manuf_0056,1
32,Manuf_0015,Manuf_0057,1
33,Manuf_0015,Manuf_0058,1
34,Manuf_0015,Manuf_0059,1
35,Manuf_0015,Manuf_0062,1
36,Manuf_0015,Manuf_0063,1
37,Manuf_0015,Manuf_0081,1
38,Manuf_0015,Manuf_0091,1
39,Manuf_0016,Manuf_0055,1
40,Manuf_0017,Manuf_0056,1
41,Manuf_0018,Manuf_0057,1
42,Manuf_0019,Manuf_0058,1
43,Manuf_0020,Manuf_0059,1
44,Manuf_0021,Manuf_0060,1
45,Manuf_0021,Manuf_0061,1
46,Manuf_0021,Manuf_0062,1
47,Manuf_0022,Manuf_0063,1
48,Manuf_0023,Manuf_0064,1
49,Manuf_0023,Manuf_0069,1
50,Manuf_0023,Manuf_0074,1
51,Manuf_0023,Manuf_0077,1
52,Manuf_0023,Manuf_0078,1
53,Manuf_0024,Manuf_0064,1
54,Manuf_0024,Manuf_0065,1
55,Manuf_0024,Manuf_0066,1
56,Manuf_0025,Manuf_0065,1
57,Manuf_0025,Manuf_0070,1
58,Manuf_0025,Manuf_0075,1
59,Manuf_0025,Manuf_0079,1
60,Manuf_0025,Manuf_0084,1
61,Manuf_0025,Manuf_0088,1
62,Manuf_0025,Manuf_0089,1
63,Manuf_0025,Manuf_0090,1
64,Manuf_0025,Manuf_0093,1
65,Manuf_0026,Manuf_0066,1
66,Manuf_0026,Manuf_0067,1
67,Manuf_0026,Manuf_0068,1
68,Manuf_0026,Manuf_0071,1
69,Manuf_0026,Manuf_0072,1
70,Manuf_0026,Manuf_0073,1
71,Manuf_0026,Manuf_0076,1
72,Manuf_0026,Manuf_0085,1
73,Manuf_0026,Manuf_0086,1
74,Manuf_0026,Manuf_0087,1
75,Manuf_0026,Manuf_0092,1
76,Manuf_0027,Manuf_0069,1
77,Manuf_0028,Manuf_0070,1
78,Manuf_0028,Manuf_0089,1
79,Manuf_0029,Manuf_0067,1
80,Manuf_0029,Manuf_0068,1
81,Manuf_0029,Manuf_0071,1
82,Manuf_0030,Manuf_0072,1
83,Manuf_0031,Manuf_0073,1
84,Manuf_0032,Manuf_0074,1
85,Manuf_0032,Manuf_0075,1
86,Manuf_0032,Manuf_0076,1
87,Manuf_0033,Manuf_0077,1
88,Manuf_0034,Manuf_0078,1
89,Manuf_0035,Manuf_0079,1
90,Manuf_0036,Manuf_0080,1
91,Manuf_0037,Manuf_0081,1
92,Manuf_0038,Manuf_0082,1
93,Manuf_0039,Manuf_0083,1
94,Manuf_0040,Manuf_0084,1
95,Manuf_0041,Manuf_0085,1
96,Manuf_0042,Manuf_0086,1
97,Manuf_0043,Manuf_0087,1
98,Manuf_0044,Manuf_0088,1
99,Manuf_0045,Manuf_0090,1
100,Manuf_0046,Manuf_0091,1
101,Manuf_0047,Manuf_0092,1
102,Manuf_0048,Manuf_0093,1
103,Manuf_0049,Retail_0016,1
104,Manuf_0049,Retail_0017,1
105,Manuf_0051,Retail_0018,1
106,Manuf_0053,Retail_0019,1
107,Manuf_0053,Retail_0020,1
108,Manuf_0055,Retail_0021,1
109,Manuf_0055,Retail_0022,1
110,Manuf_0056,Retail_0023,1
111,Manuf_0057,Retail_0024,1
112,Manuf_0058,Retail_0025,1
113,Manuf_0058,Retail_0026,1
114,Manuf_0059,Retail_0027,1
115,Manuf_0059,Retail_0028,1
116,Manuf_0060,Retail_0029,1
117,Manuf_0060,Retail_0030,1
118,Manuf_0061,Retail_0031,1
119,Manuf_0061,Retail_0032,1
120,Manuf_0062,Retail_0033,1
121,Manuf_0062,Retail_0034,1
122,Manuf_0063,Retail_0035,1
123,Manuf_0063,Retail_0036,1
124,Manuf_0064,Retail_0037,1
125,Manuf_0064,Retail_0038,1
126,Manuf_0065,Retail_0039,1
127,Manuf_0065,Retail_0040,1
128,Manuf_0066,Retail_0041,1
129,Manuf_0066,Retail_0042,1
130,Manuf_0069,Retail_0043,1
131,Manuf_0069,Retail_0044,1
132,Manuf_0070,Retail_0045,1
133,Manuf_0070,Retail_0046,1
134,Manuf_0071,Retail_0047,1
135,Manuf_0071,Retail_0048,1
136,Manuf_0072,Retail_0049,1
137,Manuf_0072,Retail_0050,1
138,Manuf_0073,Retail_0051,1
139,Manuf_0073,Retail_0052,1
140,Manuf_0074,Retail_0053,1
141,Manuf_0074,Retail_0054,1
142,Manuf_0075,Retail_0055,1
143,Manuf_0075,Retail_0056,1
144,Manuf_0076,Retail_0057,1
145,Manuf_0076,Retail_0058,1
146,Manuf_0077,Retail_0059,1
147,Manuf_0077,Retail_0060,1
148,Manuf_0078,Retail_0061,1
149,Manuf_0078,Retail_0062,1
150,Manuf_0079,Retail_0063,1
151,Manuf_0079,Retail_0064,1
152,Manuf_0080,Retail_0065,1
153,Manuf_0081,Retail_0066,1
154,Manuf_0082,Retail_0067,1
155,Manuf_0082,Retail_0068,1
156,Manuf_0082,Retail_0069,1
