,plnt,prod,ub,pipeline,demand
0,0,Retail_0024,6000.02,60000.200000000004,15.52
1,0,Retail_0033,6000.02,60000.200000000004,21.89
2,1,Retail_0031,6000.02,60000.200000000004,29.05
3,1,Retail_0048,6000.02,30000.100000000002,15.71
4,2,Retail_0016,6000.02,60000.200000000004,78.22
5,2,Retail_0017,6000.02,30000.100000000002,244.38
6,2,Retail_0018,6000.02,30000.100000000002,7.22
7,2,Retail_0019,6000.02,60000.200000000004,42.74
8,2,Retail_0020,6000.02,30000.100000000002,185.86
9,2,Retail_0021,6000.02,60000.200000000004,73.54
10,2,Retail_0022,6000.02,30000.100000000002,224.15
11,2,Retail_0023,6000.02,60000.200000000004,20.06
12,2,Retail_0025,6000.02,60000.200000000004,19.16
13,2,Retail_0026,6000.02,30000.100000000002,14.32
14,2,Retail_0027,6000.02,60000.200000000004,10.71
15,2,Retail_0028,6000.02,30000.100000000002,27.56
16,2,Retail_0029,6000.02,60000.200000000004,176.66
17,2,Retail_0030,6000.02,30000.100000000002,331.96
18,2,Retail_0032,6000.02,30000.100000000002,26.17
19,2,Retail_0034,6000.02,30000.100000000002,34.57
20,2,Retail_0035,6000.02,60000.200000000004,15.03
21,2,Retail_0036,6000.02,30000.100000000002,11.9
22,2,Retail_0037,6000.02,60000.200000000004,4.25
23,2,Retail_0038,6000.02,30000.100000000002,14.89
24,2,Retail_0039,6000.02,60000.200000000004,26.81
25,2,Retail_0040,6000.02,30000.100000000002,159.65
26,2,Retail_0041,6000.02,60000.200000000004,26.09
27,2,Retail_0042,6000.02,30000.100000000002,97.14
28,2,Retail_0043,6000.02,60000.200000000004,48.69
29,2,Retail_0044,6000.02,30000.100000000002,24.05
30,2,Retail_0045,6000.02,60000.200000000004,11.03
31,2,Retail_0046,6000.02,30000.100000000002,83.27
32,2,Retail_0047,6000.02,60000.200000000004,25.34
33,2,Retail_0049,6000.02,60000.200000000004,27.99
34,2,Retail_0050,6000.02,30000.100000000002,86.45
35,2,Retail_0051,6000.02,60000.200000000004,29.59
