,plnt,prod,ub,pipeline,demand
0,0,Manuf_0014,2394.1699999999996,9576.679999999998,4.43
1,0,Manuf_0042,2394.1699999999996,14365.019999999997,3.97
2,1,Manuf_0054,2394.1699999999996,9576.679999999998,7.6
3,1,Manuf_0057,2394.1699999999996,9576.679999999998,11.92
4,2,Manuf_0006,2394.1699999999996,11970.849999999999,2.57
5,2,Manuf_0007,2394.1699999999996,14365.019999999997,2.82
6,2,Manuf_0008,2394.1699999999996,9576.679999999998,6.55
7,2,Manuf_0009,2394.1699999999996,16759.19,7.56
8,2,Manuf_0010,2394.1699999999996,11970.849999999999,2.86
9,2,Manuf_0011,2394.1699999999996,16759.19,4.83
10,2,Manuf_0012,2394.1699999999996,4788.339999999999,10.0
11,2,Manuf_0013,2394.1699999999996,11970.849999999999,3.15
12,2,Manuf_0015,2394.1699999999996,11970.849999999999,3.16
13,2,Manuf_0016,2394.1699999999996,11970.849999999999,6.61
14,2,Manuf_0017,2394.1699999999996,9576.679999999998,5.8
15,2,Manuf_0018,2394.1699999999996,9576.679999999998,9.61
16,2,Manuf_0019,2394.1699999999996,9576.679999999998,3.74
17,2,Manuf_0020,2394.1699999999996,9576.679999999998,17.11
18,2,Manuf_0021,2394.1699999999996,7182.509999999998,35.84
19,2,Manuf_0022,2394.1699999999996,11970.849999999999,158.94
20,2,Manuf_0023,2394.1699999999996,7182.509999999998,1631.72
21,2,Manuf_0024,2394.1699999999996,9576.679999999998,9.47
22,2,Manuf_0025,2394.1699999999996,7182.509999999998,91.5
23,2,Manuf_0026,2394.1699999999996,7182.509999999998,109.26
24,2,Manuf_0027,2394.1699999999996,9576.679999999998,12.67
25,2,Manuf_0028,2394.1699999999996,14365.019999999997,4.58
26,2,Manuf_0029,2394.1699999999996,16759.19,2.37
27,2,Manuf_0030,2394.1699999999996,11970.849999999999,4.08
28,2,Manuf_0031,2394.1699999999996,7182.509999999998,27.74
29,2,Manuf_0032,2394.1699999999996,9576.679999999998,1.67
30,2,Manuf_0033,2394.1699999999996,11970.849999999999,1.7
31,2,Manuf_0034,2394.1699999999996,7182.509999999998,10.44
32,2,Manuf_0035,2394.1699999999996,7182.509999999998,2.55
33,2,Manuf_0036,2394.1699999999996,9576.679999999998,8.96
34,2,Manuf_0037,2394.1699999999996,7182.509999999998,1.84
35,2,Manuf_0038,2394.1699999999996,7182.509999999998,1.75
36,2,Manuf_0039,2394.1699999999996,11970.849999999999,2.55
37,2,Manuf_0040,2394.1699999999996,9576.679999999998,5.72
38,2,Manuf_0041,2394.1699999999996,7182.509999999998,14.84
39,2,Manuf_0043,2394.1699999999996,11970.849999999999,2.3
40,2,Manuf_0044,2394.1699999999996,11970.849999999999,2.87
41,2,Manuf_0045,2394.1699999999996,11970.849999999999,2.97
42,2,Manuf_0046,2394.1699999999996,16759.19,1.75
43,2,Manuf_0047,2394.1699999999996,9576.679999999998,6.4
44,2,Manuf_0048,2394.1699999999996,9576.679999999998,20.08
45,2,Manuf_0049,2394.1699999999996,7182.509999999998,45.62
46,2,Manuf_0050,2394.1699999999996,9576.679999999998,2.18
