,child,parent,units
0,Manuf_0001,Manuf_0037,1
1,Manuf_0001,Manuf_0039,1
2,Manuf_0001,Manuf_0040,1
3,Manuf_0002,Manuf_0020,1
4,Manuf_0003,Manuf_0033,1
5,Manuf_0003,Manuf_0034,1
6,Manuf_0003,Manuf_0035,1
7,Manuf_0004,Manuf_0030,1
8,Manuf_0004,Manuf_0031,1
9,Manuf_0004,Manuf_0032,1
10,Manuf_0005,Manuf_0055,1
11,Part_0001,Manuf_0042,1
12,Part_0001,Manuf_0043,1
13,Part_0001,Manuf_0044,1
14,Part_0001,Manuf_0045,1
15,Part_0001,Manuf_0046,1
16,Part_0001,Manuf_0053,1
17,Part_0002,Manuf_0043,1
18,Part_0003,Manuf_0004,1
19,Part_0003,Manuf_0013,1
20,Part_0003,Manuf_0014,1
21,Part_0003,Manuf_0015,1
22,Part_0003,Manuf_0016,1
23,Part_0003,Manuf_0017,1
24,Part_0003,Manuf_0018,1
25,Part_0003,Manuf_0019,1
26,Part_0003,Manuf_0020,1
27,Part_0003,Manuf_0021,1
28,Part_0003,Manuf_0022,1
29,Part_0003,Manuf_0024,1
30,Part_0003,Manuf_0025,1
31,Part_0003,Manuf_0027,1
32,Part_0003,Manuf_0033,1
33,Part_0003,Manuf_0034,1
34,Part_0003,Manuf_0035,1
35,Part_0003,Manuf_0036,1
36,Part_0003,Manuf_0037,1
37,Part_0003,Manuf_0038,1
38,Part_0003,Manuf_0039,1
39,Part_0003,Manuf_0040,1
40,Part_0003,Manuf_0041,1
41,Part_0003,Manuf_0048,1
42,Part_0003,Manuf_0049,1
43,Part_0003,Manuf_0050,1
44,Part_0003,Manuf_0051,1
45,Part_0003,Manuf_0052,1
46,Part_0003,Manuf_0054,1
47,Part_0003,Manuf_0055,1
48,Part_0003,Manuf_0056,1
49,Part_0003,Manuf_0057,1
50,Part_0004,Manuf_0042,1
51,Part_0004,Manuf_0043,1
52,Part_0004,Manuf_0044,1
53,Part_0004,Manuf_0045,1
